# model=snn-ae encoding=direct architecture=dense v_th=0.5 alpha=0.9 run=3
epoch train_loss val_loss
1 1.141660 1.056951
2 1.051713 1.041199
3 1.034135 1.037567
4 1.031210 1.026713
5 1.024336 1.036831
6 1.013610 1.013130
7 0.997437 1.004839
8 0.986161 1.001673
9 0.993225 1.001151
10 0.984952 0.999419
11 0.979806 1.017155
12 0.970112 1.007480
13 0.979232 0.987139
14 0.958094 0.977312
15 0.961769 0.986048
16 0.954740 0.974005
17 0.963777 0.974140
18 0.962258 0.982116
19 0.948513 0.988520
20 0.955445 0.971333
21 0.952797 0.972460
22 0.946549 0.981040
23 0.949645 0.976341
24 0.944016 0.957060
25 0.944361 0.995527
26 0.943076 1.012019
27 0.958314 0.973510
28 0.949922 0.989527
29 0.947492 0.986340
