# model=snn-ae encoding=poisson architecture=conv1d v_th=0.5 alpha=0.8 run=2
epoch train_loss val_loss
1 0.164979 0.097341
2 0.135457 0.096419
3 0.130542 0.104066
4 0.116578 0.109740
5 0.108902 0.095412
6 0.101453 0.122627
7 0.106346 0.088088
8 0.094775 0.098251
9 0.096547 0.107986
10 0.089901 0.076343
11 0.089985 0.081556
12 0.086680 0.081506
13 0.086803 0.082729
14 0.090551 0.077914
15 0.088912 0.076087
16 0.084111 0.077905
17 0.085004 0.070375
18 0.081536 0.075004
19 0.081002 0.075888
20 0.080009 0.092345
21 0.083808 0.075054
22 0.080447 0.071996
