# model=snn-ae encoding=direct architecture=dense v_th=1 alpha=0.99 run=1
epoch train_loss val_loss
1 1.129776 1.075294
2 1.072963 1.073720
3 1.069775 1.045963
4 1.045994 1.051930
5 1.049539 1.027812
6 1.028870 1.035055
7 1.035854 1.030077
8 1.024069 1.030944
9 1.021156 1.015591
10 1.020153 1.027151
11 1.013912 1.029111
12 1.014063 1.018094
13 1.019365 1.019209
14 1.011093 1.013117
15 1.013053 1.014797
16 1.006642 1.021039
17 1.007340 1.012550
18 1.012084 1.017905
19 1.009572 1.007656
20 1.008389 1.014700
21 1.010455 1.009733
22 1.005227 1.008428
23 1.006820 1.023472
24 1.003561 1.018548
