# model=snn-ae encoding=latency architecture=conv1d v_th=0.5 alpha=0.9 run=2
epoch train_loss val_loss
1 0.671664 0.505578
2 0.561347 0.456538
3 0.527215 0.440652
4 0.501229 0.416427
5 0.483374 0.409548
6 0.465242 0.395494
7 0.438259 0.354135
8 0.401066 0.330007
9 0.361286 0.298857
10 0.328202 0.269805
11 0.292527 0.239683
12 0.265818 0.223094
13 0.243656 0.201496
14 0.220897 0.185058
15 0.207165 0.174870
16 0.201014 0.163959
17 0.186802 0.157845
18 0.178054 0.150876
19 0.175273 0.141578
20 0.171173 0.145150
21 0.162693 0.141420
22 0.158769 0.139361
23 0.155872 0.127135
24 0.149997 0.128955
25 0.145925 0.125918
26 0.148038 0.126678
27 0.142035 0.127865
28 0.140283 0.116971
29 0.136622 0.114762
30 0.133907 0.115092
