# model=snn-ae encoding=latency architecture=conv1d v_th=0.5 alpha=0.9 run=1
epoch train_loss val_loss
1 0.749316 0.522198
2 0.558245 0.449287
3 0.514940 0.426159
4 0.487837 0.406481
5 0.458412 0.374128
6 0.415989 0.340782
7 0.369929 0.297546
8 0.328562 0.255667
9 0.292095 0.224115
10 0.254743 0.198245
11 0.224962 0.173440
12 0.202202 0.161079
13 0.186371 0.138640
14 0.166993 0.130482
15 0.155713 0.118680
16 0.146721 0.113257
17 0.139729 0.109096
18 0.133459 0.104843
19 0.132181 0.105568
20 0.126456 0.102588
21 0.125568 0.099667
22 0.123180 0.095132
23 0.119957 0.090217
24 0.117826 0.091776
25 0.114944 0.095186
26 0.116307 0.092203
27 0.115139 0.094388
28 0.114265 0.093460
