# model=snn-ae encoding=latency architecture=conv1d v_th=1 alpha=0.8 run=2
epoch train_loss val_loss
1 0.711226 0.501973
2 0.547554 0.446907
3 0.507038 0.424600
4 0.485434 0.392089
5 0.448893 0.377779
6 0.404010 0.334270
7 0.356990 0.286520
8 0.313955 0.253109
9 0.267778 0.217993
10 0.237811 0.198846
11 0.212595 0.176255
12 0.196542 0.155083
13 0.189954 0.148590
14 0.173904 0.135647
15 0.167692 0.126938
16 0.159561 0.128153
17 0.155555 0.128899
18 0.149206 0.122484
19 0.146718 0.117989
20 0.141075 0.118474
21 0.140398 0.115790
22 0.140809 0.113244
23 0.135861 0.106269
24 0.132194 0.103774
25 0.129753 0.104914
26 0.126326 0.102010
27 0.126380 0.104500
28 0.125278 0.104045
29 0.123553 0.102458
30 0.122722 0.103599
