# model=snn-ae encoding=direct architecture=dense v_th=1.5 alpha=0.99 run=1
epoch train_loss val_loss
1 1.072494 1.024605
2 1.020417 1.028654
3 1.015106 1.014135
4 1.015953 1.003480
5 1.009120 1.001545
6 0.997255 1.001542
7 0.992987 1.007498
8 0.988793 0.993334
9 0.987742 0.984252
10 0.987845 0.988330
11 0.976827 0.985758
12 0.976377 0.987924
13 0.972807 0.993541
14 0.969545 0.981923
15 0.962697 0.979234
16 0.967467 0.983422
17 0.969687 0.972474
18 0.967694 0.974925
19 0.963235 0.977859
20 0.968915 0.987830
21 0.960705 0.997179
22 0.960600 0.979194
