# model=snn-ae encoding=latency architecture=dense v_th=1 alpha=0.99 run=2
epoch train_loss val_loss
1 0.516493 0.279995
2 0.234276 0.175520
3 0.175196 0.144944
4 0.153409 0.139861
5 0.141762 0.130020
6 0.140174 0.136753
7 0.134191 0.133740
8 0.137931 0.134759
9 0.136933 0.119338
10 0.136214 0.121787
11 0.133281 0.128568
12 0.132662 0.126357
13 0.134403 0.124755
14 0.133618 0.115695
15 0.138175 0.123619
16 0.131679 0.131478
17 0.133397 0.130999
18 0.133012 0.115199
19 0.128223 0.118910
20 0.129459 0.107270
21 0.127816 0.124827
22 0.127785 0.121626
23 0.128981 0.114588
24 0.126217 0.125157
25 0.127928 0.117196
