# model=snn-ae encoding=latency architecture=recurrent v_th=1 alpha=0.9 run=1
epoch train_loss val_loss
1 0.621272 0.447678
2 0.497513 0.422827
3 0.479187 0.395896
4 0.464805 0.391049
5 0.455798 0.385910
6 0.445366 0.372259
7 0.436475 0.367477
8 0.422684 0.353725
9 0.399690 0.338627
10 0.378093 0.322962
11 0.347379 0.294268
12 0.322623 0.279862
13 0.307259 0.259172
14 0.285569 0.253359
15 0.274933 0.239664
16 0.263652 0.237320
17 0.255033 0.231730
18 0.248459 0.230814
19 0.246183 0.213254
20 0.237114 0.213607
21 0.233901 0.209762
22 0.231113 0.202545
23 0.225643 0.207846
24 0.222694 0.203019
25 0.222180 0.201286
26 0.220032 0.192477
27 0.212297 0.197702
28 0.209823 0.187084
29 0.211001 0.193420
30 0.208610 0.187171
