# model=lstm-ae encoding=poisson architecture= v_th=0 alpha=0 run=3
epoch train_loss val_loss
1 0.149072 0.117495
2 0.143716 0.116888
3 0.134598 0.115310
4 0.135899 0.121910
5 0.128075 0.115749
6 0.127661 0.114972
7 0.130094 0.118133
8 0.140806 0.116420
9 0.145137 0.131410
10 0.145925 0.113527
11 0.137738 0.114481
12 0.126996 0.113873
13 0.145914 0.123664
14 0.142011 0.113263
15 0.138643 0.113827
16 0.138037 0.133604
17 0.137123 0.120139
18 0.134865 0.113411
19 0.134238 0.113351
