# model=snn-ae encoding=direct architecture=dense v_th=1.5 alpha=0.99 run=3
epoch train_loss val_loss
1 1.123458 1.086191
2 1.086487 1.070864
3 1.066605 1.085521
4 1.056660 1.100076
5 1.053898 1.060732
6 1.041316 1.054064
7 1.048455 1.048474
8 1.030746 1.045330
9 1.030802 1.070643
10 1.030813 1.046203
11 1.035133 1.036786
12 1.023490 1.049295
13 1.028542 1.040387
14 1.023670 1.045384
15 1.018785 1.036090
16 1.022211 1.064405
17 1.020514 1.037553
18 1.022640 1.031951
19 1.017575 1.031329
20 1.014404 1.040691
21 1.017586 1.019853
22 1.018992 1.046380
23 1.020118 1.021226
24 1.019842 1.035797
25 1.011846 1.041840
26 1.014506 1.020549
