# model=snn-ae encoding=latency architecture=conv1d v_th=1 alpha=0.8 run=3
epoch train_loss val_loss
1 0.641138 0.478432
2 0.537471 0.443345
3 0.500256 0.410644
4 0.453472 0.373654
5 0.409900 0.343675
6 0.364260 0.291093
7 0.322828 0.266559
8 0.282221 0.230328
9 0.253853 0.206397
10 0.225227 0.179511
11 0.204165 0.161868
12 0.188434 0.157410
13 0.178326 0.147978
14 0.171099 0.134663
15 0.159824 0.136484
16 0.156464 0.127824
17 0.149379 0.121238
18 0.143648 0.125729
19 0.143905 0.119796
20 0.139671 0.124300
21 0.137826 0.119190
22 0.133618 0.113392
23 0.134590 0.117885
24 0.129616 0.121082
25 0.130591 0.108439
26 0.130256 0.105200
27 0.125734 0.110552
28 0.127098 0.105082
29 0.125035 0.104400
30 0.123143 0.102445
