# model=snn-ae encoding=latency architecture=dense v_th=0.5 alpha=0.8 run=3
epoch train_loss val_loss
1 0.682869 0.513528
2 0.566657 0.474832
3 0.537434 0.454259
4 0.504049 0.424475
5 0.467860 0.396325
6 0.425978 0.347960
7 0.383275 0.315380
8 0.333824 0.278117
9 0.296960 0.253237
10 0.264091 0.232598
11 0.245196 0.202360
12 0.220955 0.197832
13 0.212651 0.187823
14 0.202979 0.185597
15 0.197365 0.177202
16 0.190623 0.172340
17 0.183682 0.160585
18 0.177470 0.158277
19 0.175915 0.154142
20 0.172136 0.151296
21 0.166035 0.150706
22 0.168553 0.149475
23 0.163323 0.146629
24 0.161107 0.144884
25 0.156383 0.143500
26 0.157024 0.137774
27 0.153983 0.142731
28 0.154534 0.137859
29 0.151721 0.131827
30 0.148883 0.139387
