# model=snn-ae encoding=latency architecture=conv1d v_th=1 alpha=0.8 run=1
epoch train_loss val_loss
1 0.650902 0.503843
2 0.561169 0.481870
3 0.536829 0.456920
4 0.518594 0.442202
5 0.490190 0.404407
6 0.447374 0.361347
7 0.393943 0.321863
8 0.346789 0.275691
9 0.306063 0.243480
10 0.267838 0.226414
11 0.247062 0.203747
12 0.231264 0.189775
13 0.215113 0.191386
14 0.204309 0.171103
15 0.201534 0.165215
16 0.186965 0.166066
17 0.187140 0.154712
18 0.178246 0.151215
19 0.170338 0.143518
20 0.167297 0.148100
21 0.167749 0.143597
22 0.162124 0.134335
23 0.160703 0.131002
24 0.156149 0.132008
25 0.152477 0.121740
26 0.149491 0.122781
27 0.142692 0.122460
28 0.144899 0.122036
29 0.140284 0.122045
30 0.142722 0.121577
