# model=snn-ae encoding=direct architecture=conv1d v_th=0.5 alpha=0.99 run=1
epoch train_loss val_loss
1 0.889927 0.769550
2 0.839507 0.741571
3 0.828838 0.750068
4 0.826941 0.732733
5 0.826535 0.722899
6 0.825400 0.735186
7 0.820134 0.724971
8 0.810428 0.715375
9 0.805488 0.711421
10 0.809152 0.706744
11 0.802574 0.712343
12 0.796826 0.705230
13 0.798805 0.708678
14 0.792385 0.706485
15 0.793421 0.705719
16 0.794120 0.708215
17 0.793982 0.704840
18 0.794293 0.703558
19 0.790016 0.714166
20 0.802498 0.702048
21 0.792699 0.711682
22 0.796497 0.704657
23 0.791425 0.722471
24 0.796135 0.699535
25 0.792469 0.713673
26 0.790565 0.724034
27 0.793355 0.706395
28 0.788565 0.712356
29 0.793599 0.705312
