# model=snn-ae encoding=direct architecture=dense v_th=0.5 alpha=0.8 run=3
epoch train_loss val_loss
1 1.180507 1.227528
2 1.131791 1.193631
3 1.116365 1.181200
4 1.105939 1.161863
5 1.093238 1.151743
6 1.082696 1.128931
7 1.073511 1.124093
8 1.056266 1.109913
9 1.058507 1.106979
10 1.053890 1.089397
11 1.047903 1.091674
12 1.039378 1.104019
13 1.044908 1.086800
14 1.051391 1.080149
15 1.041918 1.072294
16 1.038750 1.070904
17 1.033275 1.068430
18 1.037091 1.063556
19 1.037162 1.066119
20 1.028342 1.078006
21 1.031463 1.060816
22 1.024571 1.059820
23 1.019090 1.070235
24 1.029517 1.061902
25 1.032639 1.062009
26 1.022490 1.057778
27 1.024746 1.066040
28 1.021530 1.047840
29 1.018521 1.060105
30 1.023922 1.061106
