# model=snn-ae encoding=latency architecture=conv1d v_th=0.5 alpha=0.99 run=2
epoch train_loss val_loss
1 0.696491 0.513625
2 0.566304 0.469890
3 0.537333 0.455600
4 0.508461 0.426250
5 0.478238 0.395013
6 0.434984 0.349545
7 0.384470 0.310769
8 0.336790 0.267169
9 0.294689 0.240335
10 0.259753 0.210875
11 0.232836 0.193294
12 0.213949 0.177701
13 0.202522 0.167815
14 0.187045 0.158544
15 0.183679 0.145597
16 0.167499 0.144540
17 0.164808 0.137682
18 0.159236 0.130736
19 0.151950 0.125411
20 0.150530 0.124683
21 0.146957 0.124902
22 0.143745 0.114453
23 0.138259 0.120437
24 0.138985 0.117942
25 0.133829 0.110034
26 0.132678 0.111186
27 0.131541 0.108806
28 0.127084 0.107396
29 0.126956 0.104665
30 0.123547 0.106512
