# Batch convergence for: model=snn-ae encoding=direct architecture=conv1d v_th=1 alpha=0.8 run=3
batch_num epoch batch_loss
0 1 1.306138
1 1 1.186012
2 1 1.225771
3 1 0.804822
4 1 0.983178
5 1 1.272153
6 1 1.377262
7 1 0.961323
8 1 0.743756
9 1 1.101999
10 1 1.046513
11 1 1.339747
12 1 1.031636
13 1 1.004268
14 1 0.547771
15 1 1.045235
16 1 1.096619
17 1 0.926367
18 1 0.952763
19 1 1.090962
20 1 1.198024
21 1 0.748505
22 1 1.040248
23 1 1.049064
24 1 0.849813
25 1 1.071106
26 1 1.220181
27 1 1.099849
28 1 0.037506
29 1 1.144726
30 1 1.135884
31 1 0.971824
32 1 1.051369
33 1 1.000880
34 1 0.973503
35 1 0.136909
36 1 1.062983
37 1 0.940954
38 1 0.804256
39 1 0.101489
40 1 0.615739
41 1 1.184086
42 1 0.955997
43 1 1.271838
44 1 1.036163
45 1 0.947838
46 1 1.024301
47 1 0.971086
48 1 1.080172
49 1 1.021274
50 1 0.976378
51 1 1.034146
52 1 1.062426
53 1 0.843152
54 1 1.061466
55 1 0.907186
56 1 1.104953
57 1 1.157387
58 1 0.097445
59 1 0.970850
60 1 1.088485
61 1 1.169811
62 1 1.003235
63 1 0.896661
64 1 1.132428
65 1 1.056742
66 1 0.752855
67 1 0.701609
68 1 0.925417
69 1 0.996835
70 1 0.995983
71 1 0.685069
72 1 0.802274
73 1 1.054974
74 1 0.773942
75 1 1.041615
76 1 1.030043
77 1 0.913962
78 1 0.997835
79 1 1.068058
80 1 1.013443
81 1 1.032177
82 1 0.119116
83 1 0.872687
84 1 0.983271
85 1 0.988178
86 1 0.229918
87 1 1.033590
88 1 0.998144
89 1 0.898151
90 1 0.859188
91 1 1.070117
92 1 0.791483
93 1 0.954191
94 1 0.522350
95 1 1.067614
96 1 0.989839
97 1 0.823149
98 1 1.082330
99 1 1.139235
100 2 0.906007
101 2 0.037979
102 2 0.941866
103 2 1.075005
104 2 1.003563
105 2 0.982696
106 2 1.103369
107 2 1.057597
108 2 0.995086
109 2 1.077180
110 2 0.932916
111 2 0.798451
112 2 0.942204
113 2 0.943299
114 2 0.923573
115 2 1.214055
116 2 1.054904
117 2 1.027965
118 2 0.882625
119 2 1.006881
120 2 0.954193
121 2 0.857926
122 2 0.635857
123 2 1.132857
124 2 0.612840
125 2 0.930772
126 2 1.012443
127 2 0.850783
128 2 0.908672
129 2 0.901833
130 2 0.908708
131 2 0.978779
132 2 1.114923
133 2 0.537540
134 2 1.032950
135 2 1.016447
136 2 0.186785
137 2 0.767051
138 2 0.999636
139 2 0.935119
140 2 0.097357
141 2 1.063991
142 2 1.029429
143 2 1.097159
144 2 1.142293
145 2 1.038853
146 2 1.034174
147 2 0.069693
148 2 0.941032
149 2 0.957546
150 2 0.770651
151 2 0.953052
152 2 0.829000
153 2 0.462851
154 2 1.016232
155 2 0.728776
156 2 0.636128
157 2 0.909412
158 2 0.787643
159 2 0.947968
160 2 0.541126
161 2 0.902602
162 2 0.119313
163 2 0.962474
164 2 0.924275
165 2 1.028777
166 2 0.749552
167 2 1.135660
168 2 1.000080
169 2 0.962363
170 2 1.037681
171 2 0.704299
172 2 1.014049
173 2 1.044117
174 2 1.006037
175 2 0.989563
176 2 0.968123
177 2 0.739175
178 2 1.040439
179 2 1.051697
180 2 0.934461
181 2 0.859608
182 2 0.166770
183 2 1.136425
184 2 1.111494
185 2 0.727638
186 2 1.041281
187 2 0.927633
188 2 0.946076
189 2 1.021482
190 2 0.965499
191 2 0.764877
192 2 0.897624
193 2 1.040550
194 2 0.980172
195 2 1.169145
196 2 1.021357
197 2 0.995061
198 2 0.564042
199 2 0.984712
200 3 0.977170
201 3 0.902809
202 3 0.565923
203 3 0.916656
204 3 0.746574
205 3 0.944981
206 3 0.890328
207 3 0.696477
208 3 1.054120
209 3 0.924644
210 3 1.040594
211 3 0.986743
212 3 0.966133
213 3 0.929810
214 3 0.906938
215 3 0.097928
216 3 1.035058
217 3 0.119412
218 3 0.859204
219 3 0.729446
220 3 0.765644
221 3 0.039208
222 3 0.810900
223 3 1.061828
224 3 1.005711
225 3 0.833579
226 3 1.035121
227 3 1.001146
228 3 0.897648
229 3 0.747240
230 3 0.955396
231 3 0.777650
232 3 0.100728
233 3 0.896777
234 3 0.934662
235 3 0.921672
236 3 0.962900
237 3 1.035151
238 3 1.043164
239 3 0.982342
240 3 0.914979
241 3 1.040298
242 3 1.013752
243 3 1.010145
244 3 0.992164
245 3 0.882397
246 3 0.972688
247 3 0.934630
248 3 1.018494
249 3 0.462387
250 3 0.842397
251 3 0.990234
252 3 0.814859
253 3 0.969830
254 3 1.067226
255 3 0.985471
256 3 0.634361
257 3 0.951523
258 3 0.951244
259 3 0.822410
260 3 0.979507
261 3 0.952734
262 3 0.932243
263 3 0.915141
264 3 0.919637
265 3 1.023260
266 3 0.937218
267 3 0.928897
268 3 0.891717
269 3 0.954394
270 3 0.439065
271 3 0.898929
272 3 1.067793
273 3 1.023893
274 3 0.753756
275 3 0.904386
276 3 0.753876
277 3 0.747485
278 3 1.039617
279 3 0.866166
280 3 0.070265
281 3 0.965046
282 3 0.994279
283 3 0.942519
284 3 0.724995
285 3 0.949454
286 3 1.034140
287 3 1.105503
288 3 0.937748
289 3 0.187163
290 3 0.876759
291 3 0.921016
292 3 1.058729
293 3 0.517128
294 3 0.772559
295 3 0.839133
296 3 1.008552
297 3 0.988001
298 3 0.816491
299 3 0.982407
300 4 0.902371
301 4 0.906507
302 4 0.974229
303 4 0.956609
304 4 0.186910
305 4 0.912781
306 4 0.846383
307 4 0.977718
308 4 0.883623
309 4 0.965629
310 4 0.945450
311 4 0.983412
312 4 0.567980
313 4 0.879468
314 4 0.883780
315 4 0.762035
316 4 0.613372
317 4 0.750926
318 4 0.798550
319 4 0.779234
320 4 0.968904
321 4 0.961929
322 4 0.971513
323 4 0.980593
324 4 0.929451
325 4 0.956088
326 4 0.502733
327 4 0.936303
328 4 0.737215
329 4 1.011558
330 4 1.015348
331 4 0.995283
332 4 0.996612
333 4 0.959390
334 4 0.547227
335 4 0.824493
336 4 0.616714
337 4 0.965650
338 4 0.904567
339 4 0.069946
340 4 0.965328
341 4 0.774805
342 4 0.936352
343 4 0.719350
344 4 0.626739
345 4 1.044244
346 4 1.024216
347 4 0.709839
348 4 0.939339
349 4 0.910496
350 4 0.959646
351 4 0.493427
352 4 0.899946
353 4 0.898730
354 4 0.734769
355 4 0.040495
356 4 0.917930
357 4 0.962630
358 4 0.984310
359 4 0.751854
360 4 0.778835
361 4 1.003139
362 4 0.775419
363 4 0.996585
364 4 1.046457
365 4 0.914545
366 4 1.008991
367 4 0.976394
368 4 1.008590
369 4 0.961199
370 4 0.804740
371 4 0.705446
372 4 0.970877
373 4 0.984306
374 4 0.971341
375 4 1.012857
376 4 0.842980
377 4 1.003515
378 4 0.120219
379 4 0.964317
380 4 0.885219
381 4 0.905403
382 4 1.032153
383 4 0.891474
384 4 0.989347
385 4 0.961510
386 4 0.988412
387 4 1.020898
388 4 0.848771
389 4 0.955208
390 4 1.005260
391 4 0.945161
392 4 0.100858
393 4 1.056678
394 4 0.903533
395 4 1.053056
396 4 0.877789
397 4 0.994210
398 4 0.999883
399 4 0.099021
400 5 0.931116
401 5 0.952499
402 5 0.692520
403 5 0.864889
404 5 0.977100
405 5 0.975447
406 5 0.875914
407 5 0.664784
408 5 0.883448
409 5 0.910780
410 5 0.987126
411 5 0.946248
412 5 0.164465
413 5 0.727866
414 5 0.946933
415 5 0.902177
416 5 0.680624
417 5 0.978792
418 5 0.937883
419 5 0.973361
420 5 1.007948
421 5 0.617385
422 5 1.022141
423 5 0.846843
424 5 0.805485
425 5 0.924424
426 5 0.211794
427 5 0.999283
428 5 0.804032
429 5 0.705433
430 5 0.941114
431 5 0.919640
432 5 1.122549
433 5 0.905703
434 5 0.749891
435 5 0.855352
436 5 0.997023
437 5 0.588671
438 5 0.712001
439 5 0.543652
440 5 0.931552
441 5 0.950234
442 5 0.947752
443 5 0.885742
444 5 0.847211
445 5 0.939497
446 5 0.784109
447 5 1.004227
448 5 0.990366
449 5 0.941645
450 5 0.948059
451 5 0.920540
452 5 0.963661
453 5 0.708088
454 5 0.920755
455 5 0.070526
456 5 0.809538
457 5 0.999284
458 5 1.014747
459 5 1.026987
460 5 0.954666
461 5 0.942552
462 5 1.076339
463 5 0.987097
464 5 0.948313
465 5 0.883710
466 5 0.953830
467 5 0.432612
468 5 0.771816
469 5 0.960083
470 5 0.921901
471 5 0.911908
472 5 0.722693
473 5 1.007192
474 5 0.041265
475 5 0.683066
476 5 0.933478
477 5 0.843461
478 5 0.809422
479 5 0.945431
480 5 0.939141
481 5 1.148601
482 5 0.964052
483 5 0.966541
484 5 0.742933
485 5 0.944506
486 5 0.951927
487 5 1.011648
488 5 0.740313
489 5 0.913087
490 5 0.864713
491 5 0.960955
492 5 0.970426
493 5 0.987212
494 5 0.120893
495 5 0.992584
496 5 0.907845
497 5 0.101049
498 5 0.515600
499 5 0.769066
500 6 0.099174
501 6 0.576991
502 6 0.108522
503 6 0.120623
504 6 1.043724
505 6 0.895404
506 6 0.616406
507 6 0.884104
508 6 0.895443
509 6 0.934473
510 6 0.925444
511 6 1.008899
512 6 0.963456
513 6 1.075605
514 6 1.068125
515 6 1.051200
516 6 0.763069
517 6 0.978183
518 6 0.204808
519 6 0.900011
520 6 0.981139
521 6 1.019667
522 6 0.893076
523 6 0.892645
524 6 0.883245
525 6 0.897832
526 6 0.932346
527 6 0.930456
528 6 0.787970
529 6 0.887649
530 6 0.882271
531 6 0.098566
532 6 0.884730
533 6 0.503085
534 6 0.509066
535 6 0.987928
536 6 0.869556
537 6 0.964990
538 6 1.045560
539 6 0.986001
540 6 0.921597
541 6 0.902288
542 6 0.884510
543 6 1.012271
544 6 0.754934
545 6 0.960770
546 6 0.976306
547 6 1.011859
548 6 0.890677
549 6 0.502254
550 6 0.915993
551 6 0.755403
552 6 0.906425
553 6 0.651570
554 6 0.787592
555 6 0.817281
556 6 0.953718
557 6 0.931879
558 6 0.949327
559 6 0.581521
560 6 0.939784
561 6 0.961534
562 6 0.992757
563 6 0.934998
564 6 0.543569
565 6 0.934110
566 6 1.029693
567 6 1.078929
568 6 1.021360
569 6 0.968470
570 6 0.562151
571 6 0.950198
572 6 0.830361
573 6 0.913953
574 6 0.988813
575 6 0.828077
576 6 0.671911
577 6 0.954007
578 6 0.834332
579 6 0.857809
580 6 0.983696
581 6 0.987641
582 6 0.939732
583 6 0.042074
584 6 1.133635
585 6 0.635699
586 6 0.928559
587 6 1.048963
588 6 0.481083
589 6 0.625808
590 6 0.874056
591 6 0.912022
592 6 0.919563
593 6 0.921429
594 6 0.947024
595 6 0.941563
596 6 0.953323
597 6 0.911555
598 6 0.794312
599 6 0.928458
600 7 0.120402
601 7 1.025051
602 7 0.888207
603 7 0.912782
604 7 0.553821
605 7 0.900762
606 7 0.977428
607 7 0.787067
608 7 0.950768
609 7 0.814521
610 7 0.986507
611 7 1.002522
612 7 0.967751
613 7 1.010204
614 7 0.070955
615 7 0.937571
616 7 0.865741
617 7 0.644022
618 7 0.978867
619 7 0.224420
620 7 0.471475
621 7 0.865725
622 7 0.697462
623 7 0.042028
624 7 0.801015
