# model=snn-ae encoding=direct architecture=dense v_th=1 alpha=0.9 run=1
epoch train_loss val_loss
1 0.116250 0.136378
2 0.034855 0.135102
3 0.036116 0.139981
4 0.036441 0.144058
5 0.036703 0.133617
6 0.034935 0.125988
7 0.033178 0.128368
8 0.031996 0.129144
9 0.030375 0.125379
10 0.030099 0.121432
11 0.029539 0.125218
12 0.029209 0.122883
13 0.029036 0.122213
14 0.029210 0.123297
15 0.028914 0.122538
