# model=snn-ae encoding=poisson architecture=dense v_th=0.5 alpha=0.9 run=1
epoch train_loss val_loss
1 0.226060 0.148974
2 0.193626 0.148211
3 0.181930 0.140014
4 0.177685 0.145554
5 0.166884 0.146031
6 0.156410 0.152198
7 0.157685 0.144106
8 0.150443 0.137819
9 0.144724 0.147832
10 0.146191 0.134436
11 0.143686 0.125981
12 0.144582 0.145524
13 0.139833 0.132824
14 0.142912 0.125845
15 0.139989 0.117379
16 0.141609 0.136094
17 0.135465 0.133213
18 0.134603 0.129258
19 0.133459 0.127237
20 0.133055 0.132870
