# model=lstm-ae encoding=latency architecture= v_th=0 alpha=0 run=1
epoch train_loss val_loss
1 0.185948 0.153034
2 0.134940 0.157848
3 0.136162 0.155410
4 0.133115 0.172706
5 0.134951 0.151640
6 0.132646 0.163469
7 0.134881 0.142471
8 0.141877 0.105169
9 0.118970 0.104530
10 0.118387 0.104568
11 0.121403 0.100658
12 0.122240 0.101007
13 0.117380 0.106176
14 0.119248 0.103746
15 0.118237 0.102259
16 0.117551 0.101859
