# model=lstm-ae encoding=latency architecture= v_th=0 alpha=0 run=2
epoch train_loss val_loss
1 0.255531 0.226707
2 0.225586 0.230099
3 0.225302 0.205480
4 0.207715 0.241030
5 0.306477 0.231972
6 0.196706 0.165997
7 0.189345 0.402893
8 0.326334 0.239182
9 0.235951 0.220253
10 0.177113 0.213213
11 0.246612 0.245525
