# model=snn-ae encoding=direct architecture=recurrent v_th=1.5 alpha=0.99 run=3
epoch train_loss val_loss
1 0.107321 0.070368
2 0.073369 0.052911
3 0.065464 0.055985
4 0.059981 0.054198
5 0.062623 0.054455
6 0.058693 0.052257
7 0.059188 0.050311
8 0.059464 0.049921
9 0.055844 0.049001
10 0.055373 0.047871
11 0.055964 0.047013
12 0.055842 0.046158
13 0.054198 0.045702
14 0.054533 0.046143
15 0.053355 0.046088
16 0.053885 0.046555
17 0.053688 0.043201
18 0.052244 0.042939
19 0.053382 0.044866
20 0.054484 0.044158
21 0.051444 0.043585
22 0.052468 0.044149
23 0.051141 0.041620
24 0.051672 0.043386
25 0.052693 0.050678
26 0.051601 0.044533
27 0.052347 0.041079
28 0.053055 0.045668
29 0.053934 0.043404
30 0.052504 0.048377
