# model=snn-ae encoding=direct architecture=conv1d v_th=1 alpha=0.99 run=3
epoch train_loss val_loss
1 0.940393 0.814348
2 0.906421 0.785276
3 0.889834 0.793916
4 0.885623 0.785033
5 0.868160 0.766199
6 0.868769 0.757368
7 0.853775 0.751825
8 0.858265 0.750246
9 0.851678 0.745499
10 0.844655 0.744556
11 0.860387 0.738685
12 0.853080 0.741436
13 0.844811 0.734944
14 0.838433 0.737891
15 0.833340 0.738449
16 0.831432 0.739519
17 0.834143 0.734252
18 0.837222 0.732972
19 0.832917 0.733667
20 0.840599 0.732025
21 0.827251 0.726996
22 0.832003 0.730023
23 0.832821 0.737857
24 0.830860 0.739953
25 0.828871 0.738680
26 0.826234 0.726819
27 0.830131 0.731699
28 0.830379 0.728128
29 0.832040 0.731002
30 0.827570 0.733401
