# model=snn-ae encoding=latency architecture=dense v_th=0.5 alpha=0.99 run=2
epoch train_loss val_loss
1 0.699363 0.520045
2 0.571436 0.475761
3 0.538414 0.452315
4 0.495952 0.409702
5 0.457360 0.379741
6 0.414366 0.349870
7 0.364507 0.313507
8 0.337391 0.280386
9 0.300062 0.260593
10 0.275213 0.238343
11 0.259123 0.237551
12 0.245509 0.218283
13 0.240571 0.211674
14 0.228840 0.198839
15 0.227535 0.194918
16 0.217708 0.202197
17 0.209892 0.196045
18 0.208396 0.199140
19 0.207043 0.189366
20 0.201480 0.187375
21 0.197616 0.182910
22 0.200404 0.180993
23 0.195120 0.178994
24 0.190982 0.177839
25 0.190716 0.172418
26 0.188820 0.167905
27 0.186466 0.170029
28 0.187945 0.172347
29 0.182945 0.165544
30 0.182716 0.168017
