# model=snn-ae encoding=poisson architecture=conv1d v_th=1.5 alpha=0.9 run=2
epoch train_loss val_loss
1 0.158025 0.094234
2 0.133497 0.095886
3 0.126194 0.106266
4 0.111583 0.088747
5 0.108614 0.093660
6 0.100545 0.106333
7 0.102430 0.082541
8 0.089049 0.089372
9 0.092210 0.076575
10 0.089215 0.072400
11 0.087705 0.078942
12 0.089262 0.080193
13 0.087360 0.078391
14 0.085810 0.077390
15 0.082795 0.069248
16 0.084325 0.085331
17 0.083709 0.072466
18 0.080682 0.074075
19 0.080738 0.069182
20 0.082163 0.077171
21 0.083890 0.070154
22 0.077883 0.066439
23 0.075510 0.076200
24 0.075715 0.070689
25 0.078358 0.066778
26 0.080009 0.071166
27 0.077046 0.068517
