# model=lstm-ae encoding=poisson architecture= v_th=0 alpha=0 run=3
epoch train_loss val_loss
1 0.154886 0.117500
2 0.142622 0.120733
3 0.141993 0.117634
4 0.140834 0.135710
5 0.145784 0.116507
6 0.143601 0.118707
7 0.144845 0.118056
8 0.143743 0.114637
9 0.143915 0.116723
10 0.143903 0.115583
11 0.144297 0.115446
12 0.143681 0.117745
13 0.143666 0.118271
