# model=snn-ae encoding=latency architecture=dense v_th=1.5 alpha=0.99 run=3
epoch train_loss val_loss
1 0.775987 0.545146
2 0.587515 0.488037
3 0.545897 0.460806
4 0.519876 0.439282
5 0.497058 0.422747
6 0.474106 0.399861
7 0.441831 0.364922
8 0.408252 0.336072
9 0.367046 0.298223
10 0.330049 0.265578
11 0.299059 0.250086
12 0.274038 0.228003
13 0.250880 0.215958
14 0.234279 0.196265
15 0.223636 0.190882
16 0.214743 0.180577
17 0.200199 0.173541
18 0.195972 0.166214
19 0.192827 0.164912
20 0.184928 0.158250
21 0.183392 0.155090
22 0.178793 0.157419
23 0.173460 0.150906
24 0.172688 0.148456
25 0.172894 0.151239
26 0.167024 0.146725
27 0.166719 0.144822
28 0.162250 0.143884
29 0.160996 0.138137
30 0.157910 0.139182
