# model=snn-ae encoding=direct architecture=recurrent v_th=0.5 alpha=0.8 run=2
epoch train_loss val_loss
1 0.362752 0.262434
2 0.302403 0.261659
3 0.294147 0.236051
4 0.275586 0.237960
5 0.268465 0.234420
6 0.253717 0.227157
7 0.243108 0.223122
8 0.238438 0.214682
9 0.228031 0.217887
10 0.224044 0.205633
11 0.219832 0.210214
12 0.208724 0.205634
13 0.209311 0.201085
14 0.205152 0.205046
15 0.200736 0.197581
16 0.201647 0.197576
17 0.194620 0.195431
18 0.189534 0.189253
19 0.184824 0.194362
20 0.185911 0.184514
21 0.180350 0.187127
22 0.178511 0.185349
23 0.180406 0.184730
24 0.182216 0.186153
25 0.177122 0.183563
26 0.179934 0.183894
27 0.176305 0.177497
28 0.176055 0.179712
29 0.175026 0.183773
30 0.171041 0.183452
