# model=snn-ae encoding=latency architecture=dense v_th=0.5 alpha=0.8 run=1
epoch train_loss val_loss
1 0.697394 0.517372
2 0.566492 0.476693
3 0.537736 0.452932
4 0.500318 0.412093
5 0.459671 0.376378
6 0.413744 0.339320
7 0.373536 0.299100
8 0.328270 0.276569
9 0.303389 0.248358
10 0.278640 0.225374
11 0.253236 0.216281
12 0.239869 0.200945
13 0.227640 0.195163
14 0.219845 0.192609
15 0.213733 0.183058
16 0.202928 0.177373
17 0.200172 0.172023
18 0.189296 0.179058
19 0.185222 0.171469
20 0.184087 0.167018
21 0.182120 0.160305
22 0.175779 0.161894
23 0.169940 0.157656
24 0.168830 0.159043
25 0.166000 0.151287
26 0.163588 0.147811
27 0.159395 0.144829
28 0.157690 0.135363
29 0.148850 0.145500
30 0.152413 0.138606
