# model=snn-ae encoding=poisson architecture=conv1d v_th=1 alpha=0.99 run=3
epoch train_loss val_loss
1 0.184284 0.108528
2 0.138174 0.096716
3 0.126847 0.090455
4 0.116941 0.098880
5 0.109139 0.088416
6 0.098943 0.096362
7 0.100948 0.082366
8 0.095227 0.078398
9 0.088612 0.082871
10 0.089730 0.076950
11 0.087681 0.069556
12 0.086460 0.073478
13 0.081510 0.073889
14 0.085210 0.072224
15 0.083941 0.065926
16 0.086501 0.063956
17 0.084956 0.064750
18 0.088614 0.071153
19 0.083960 0.063819
20 0.084371 0.083643
21 0.090420 0.067877
22 0.087710 0.067200
23 0.082171 0.073748
24 0.081101 0.066891
