# model=snn-ae encoding=direct architecture=dense v_th=0.5 alpha=0.8 run=2
epoch train_loss val_loss
1 1.112550 1.069520
2 1.057406 1.057805
3 1.044973 1.054634
4 1.029954 1.049316
5 1.025096 1.030622
6 1.013991 1.046738
7 1.002564 1.022144
8 0.996419 1.010643
9 0.987520 1.015448
10 0.983861 1.032832
11 0.975764 1.023599
12 0.962995 1.004160
13 0.958157 0.994428
14 0.948710 0.980019
15 0.943637 0.970042
16 0.943910 0.991031
17 0.949719 0.973780
18 0.944962 0.951041
19 0.939413 0.966463
20 0.935447 0.987289
21 0.927412 0.986354
22 0.915893 0.973041
23 0.926213 0.980209
