# model=snn-ae encoding=latency architecture=conv1d v_th=1 alpha=0.9 run=1
epoch train_loss val_loss
1 0.466514 0.246141
2 0.227578 0.160113
3 0.173087 0.137827
4 0.150924 0.115417
5 0.134752 0.105478
6 0.122382 0.096522
7 0.115928 0.097798
8 0.116055 0.082695
9 0.107238 0.094666
10 0.108065 0.084269
11 0.107265 0.081027
12 0.103454 0.095793
13 0.104959 0.082454
14 0.103215 0.075596
15 0.101739 0.083534
16 0.102255 0.075603
17 0.097523 0.084632
18 0.096113 0.075417
19 0.094329 0.080894
20 0.094329 0.077686
21 0.097518 0.086577
22 0.093984 0.076322
23 0.089263 0.077615
