# model=snn-ae encoding=latency architecture=dense v_th=1 alpha=0.99 run=1
epoch train_loss val_loss
1 0.706666 0.535574
2 0.573271 0.484336
3 0.529856 0.444560
4 0.501829 0.426856
5 0.469368 0.391489
6 0.432864 0.348266
7 0.384696 0.317762
8 0.348552 0.288039
9 0.303034 0.242179
10 0.266011 0.225545
11 0.235698 0.202729
12 0.217240 0.180619
13 0.202380 0.170006
14 0.187786 0.157612
15 0.182847 0.152475
16 0.170832 0.150289
17 0.168087 0.144475
18 0.160200 0.145428
19 0.160707 0.139401
20 0.152518 0.130263
21 0.150747 0.132652
22 0.151457 0.126239
23 0.145128 0.126974
24 0.146693 0.128877
25 0.141907 0.118811
26 0.140927 0.118091
27 0.138151 0.126504
28 0.141762 0.119157
29 0.136450 0.117873
30 0.135238 0.113987
