# model=snn-ae encoding=direct architecture=dense v_th=1 alpha=0.9 run=3
epoch train_loss val_loss
1 1.160268 1.150154
2 1.127322 1.127740
3 1.115323 1.102268
4 1.099869 1.098436
5 1.087962 1.088994
6 1.072903 1.094535
7 1.072448 1.072954
8 1.075695 1.072252
9 1.057854 1.081950
10 1.060749 1.072143
11 1.051743 1.062740
12 1.050623 1.067995
13 1.052323 1.050047
14 1.057905 1.056309
15 1.041460 1.060496
16 1.034136 1.049746
17 1.042196 1.054036
18 1.037190 1.045028
19 1.041086 1.047148
20 1.035188 1.050455
21 1.029971 1.058644
22 1.030666 1.055695
23 1.040927 1.037614
24 1.032400 1.052613
25 1.029398 1.050299
26 1.029990 1.042153
27 1.031057 1.040055
28 1.036069 1.052405
