# model=snn-ae encoding=direct architecture=conv1d v_th=1.5 alpha=0.8 run=3
epoch train_loss val_loss
1 0.954168 0.819391
2 0.888221 0.792104
3 0.868823 0.764543
4 0.840264 0.764123
5 0.834500 0.745071
6 0.811823 0.748826
7 0.799709 0.714758
8 0.777856 0.728898
9 0.759931 0.721104
10 0.728765 0.713327
11 0.719063 0.712110
12 0.703382 0.708034
13 0.685382 0.705803
14 0.674827 0.697146
15 0.671118 0.692803
16 0.648376 0.680648
17 0.640666 0.677486
18 0.625884 0.662773
19 0.596953 0.665350
20 0.602686 0.677815
21 0.577229 0.696283
22 0.563512 0.681531
23 0.556072 0.690622
