# model=snn-ae encoding=latency architecture=dense v_th=1.5 alpha=0.9 run=3
epoch train_loss val_loss
1 0.533677 0.341937
2 0.270263 0.180257
3 0.193456 0.147897
4 0.160469 0.126629
5 0.146562 0.121311
6 0.140118 0.120923
7 0.135880 0.117724
8 0.135075 0.117275
9 0.131533 0.113205
10 0.131684 0.106746
11 0.130335 0.108840
12 0.130312 0.113171
13 0.130071 0.125494
14 0.130741 0.111584
15 0.130621 0.105032
16 0.126875 0.111205
17 0.126818 0.113515
18 0.120664 0.107745
19 0.119727 0.123996
20 0.122230 0.108486
