born_generation,depth,latent,encoder_widths,encoding,time_steps,voltage_threshold,alpha,beta,g1,g2,d_truth,d_penalized_mean,d_penalized_std,latent_activity,param_count,inference_cost,est_latency_ms,feasible,constraint_violation
0,2,64,65-64,latency,16,0.2,0.323776,0.837008,-0.513232,0.160784,1.52175,1.61593,0,0.194503,42050,332800,0.6656,1,0
0,1,64,64,latency,16,0.2,0.304677,0.820896,-0.516219,0.125573,1.52141,1.59497,0,0.167944,33088,262144,0.524288,1,0
