born_generation,depth,latent,encoder_widths,encoding,time_steps,voltage_threshold,winning_seed_offset,alpha,beta,g1,g2,d_truth,d_penalized_mean,d_penalized_std,latent_activity,param_count,inference_cost,est_latency_ms,feasible,constraint_violation
1,5,19,127-76-63-58-19,poisson,16,0.2,0,0.0809365,0.928815,-0.847879,0.00975161,1.8479,1.87987,0.0288725,1.16992,104339,827328,1.65466,1,0
1,2,98,108-98,poisson,16,0.2,2,0.285013,0.940891,-0.655877,0.225904,1.67122,1.80534,0.0015902,0.333709,77034,611712,1.22342,1,0
1,2,22,103-22,latency,16,0.2,0,0.237626,0.927128,-0.689503,0.164754,1.69752,1.79921,0.00367119,0.18899,57752,458144,0.916288,1,0
1,3,41,97-66-41,poisson,16,0.2,0,0.22252,0.930207,-0.707687,0.152727,1.7145,1.8064,0.00265495,0.693573,68503,543040,1.08608,1,0
1,2,67,72-67,direct,1,1,1,0.262799,0.936774,-0.673976,0.199573,1.68583,1.80698,0.0030888,0.519047,46979,23256,0.046512,1,0
1,5,15,120-108-67-27-15,latency,16,0.2,1,0.124868,0.897901,-0.773033,0.0227694,1.77318,1.80525,0.0241042,0.22505,107175,850080,1.70016,1,0
1,1,126,126,latency,16,0.2,0,0.286198,0.936165,-0.649967,0.222362,1.66488,1.79919,0.0028722,0.199445,64894,516096,1.03219,1,0
1,1,65,65,latency,16,0.2,1,0.268442,0.931756,-0.663314,0.200198,1.67532,1.79781,0.00565074,0.182879,33601,266240,0.53248,1,0
1,5,1,121-107-93-28-1,poisson,16,0.2,0,0.0302781,0.908466,-0.878187,-0.0612563,1.87919,1.95061,0.0253263,2.16449,113967,904096,1.80819,1,0
1,5,21,113-104-80-77-21,direct,1,1,1,0.075199,0.948142,-0.872943,0.0233408,1.87309,1.89507,0.00922941,1.15053,114579,56777,0.113554,1,0
1,6,16,115-103-59-28-24-16,latency,16,0.2,1,0.139409,0.911806,-0.772397,0.0512143,1.77314,1.8105,0.00534802,0.196389,101070,801120,1.60224,1,0
1,4,34,119-108-67-34,latency,16,0.2,0,0.173748,0.917838,-0.74409,0.0915857,1.74649,1.80555,0.00401338,0.166755,106538,845280,1.69056,1,0
2,3,66,124-84-66,latency,16,0.2,1,0.265863,0.93464,-0.668777,0.200503,1.68078,1.79973,0.00117708,0.245221,96146,763264,1.52653,1,0
2,2,6,107-6,poisson,16,0.2,0,0.234133,0.923082,-0.688949,0.157215,1.69625,1.80343,0.0128808,0.513896,56544,448544,0.897088,1,0
2,1,67,67,poisson,16,0.2,2,0.275743,0.938168,-0.662425,0.213911,1.67613,1.80463,0.00321417,0.261232,34627,274432,0.548864,1,0
2,4,9,80-27-21-9,poisson,16,0.2,2,0.114592,0.926249,-0.811658,0.0408409,1.81212,1.84391,0.00602857,0.790055,47313,374336,0.748672,1,0
2,2,22,90-22,direct,1,1,1,0.247079,0.930429,-0.683351,0.177508,1.69268,1.80562,0.00633843,0.619129,50498,25020,0.05004,1,0
2,1,120,120,direct,1,1,0,0.292031,0.936862,-0.644831,0.228892,1.66068,1.79866,0.0031222,0.200872,61816,30720,0.06144,1,0
2,4,1,55-46-35-1,poisson,16,0.2,2,0.0554227,0.898016,-0.842593,-0.0465614,1.84318,1.89809,0.0246182,2.08255,37039,292080,0.58416,1,0
2,5,19,76-68-58-20-19,direct,1,1,1,0.0707638,0.966604,-0.89584,0.0373679,1.89621,1.92294,0.00527421,0.699541,60935,30108,0.060216,1,0
2,1,26,26,latency,16,0.2,1,0.20842,0.920518,-0.712097,0.128938,1.71695,1.79792,0.00424929,0.143526,13594,106496,0.212992,1,0
2,1,94,94,latency,16,0.2,1,0.270218,0.934967,-0.664749,0.205185,1.67735,1.80053,0.00249275,0.195031,48478,385024,0.770048,1,0
2,3,35,91-68-35,latency,16,0.2,0,0.2428,0.927286,-0.684487,0.170086,1.69305,1.79679,0.00479988,0.222263,64337,509824,1.01965,1,0
2,1,26,26,direct,1,1,2,0.24154,0.924878,-0.683338,0.166417,1.69154,1.79066,0.00143385,0.15611,13594,6656,0.013312,1,0
2,2,102,122-102,poisson,16,0.2,1,0.278882,0.938775,-0.659893,0.217657,1.6741,1.80423,0.00186637,0.32588,87954,698816,1.39763,1,0
2,3,45,90-58-45,poisson,16,0.2,0,0.224636,0.926567,-0.70193,0.151203,1.70863,1.80009,0.00206691,0.612066,62337,493920,0.98784,1,0
2,3,23,103-45-23,direct,1,1,1,0.216947,0.936577,-0.71963,0.153524,1.72647,1.8181,0.00235094,0.643008,64651,32038,0.064076,1,0
2,3,3,79-38-3,latency,16,0.2,1,0.232871,0.930952,-0.698081,0.163823,1.70597,1.80713,0.0061631,0.278231,47173,373440,0.74688,1,0
2,2,1,38-1,latency,16,0.2,1,0.0510576,0.910979,-0.859921,-0.0379636,1.86031,1.9088,0.0192103,0.262368,19865,156256,0.312512,1,0
2,2,58,90-58,latency,16,0.2,1,0.279892,0.935509,-0.655617,0.215401,1.66957,1.7993,0.00295924,0.205766,57014,452160,0.90432,1,0
2,2,29,66-29,latency,16,0.2,0,0.255368,0.932877,-0.677509,0.188245,1.68804,1.80355,0.00422483,0.166006,38037,300960,0.60192,1,0
2,5,21,104-80-67-55-21,poisson,16,0.2,1,0.0595606,0.912698,-0.853138,-0.027741,1.85335,1.888,0.0147906,1.35806,91177,722304,1.44461,1,0
2,6,3,91-84-77-43-19-3,direct,1,1,1,0.0559634,0.985714,-0.929751,0.0416776,1.9302,1.98487,0.0213946,0.15872,84073,41593,0.083186,1,0
2,2,94,102-94,direct,1,1,0,0.286212,0.938508,-0.652296,0.22472,1.66751,1.80166,0.00177816,0.527524,71954,35700,0.0714,1,0
2,2,68,88-68,latency,16,0.2,1,0.272846,0.934384,-0.661538,0.20723,1.67441,1.80164,0.00416329,0.228741,57524,456192,0.912384,1,0
2,2,68,94-68,latency,16,0.2,1,0.281908,0.935845,-0.653936,0.217753,1.66821,1.79881,0.00343388,0.213831,61424,487296,0.974592,1,0
2,2,67,102-67,direct,1,1,2,0.273393,0.939444,-0.66605,0.212837,1.67959,1.80648,0.00156917,0.522752,66419,32946,0.065892,1,0
2,2,67,73-67,direct,1,1,2,0.263754,0.935801,-0.672047,0.199555,1.68391,1.80466,0.00283974,0.515628,47627,23579,0.047158,1,0
2,1,62,62,latency,16,0.2,1,0.278388,0.932992,-0.654604,0.21138,1.66805,1.79253,0.000462071,0.183048,32062,253952,0.507904,1,0
3,2,73,84-73,latency,16,0.2,1,0.279404,0.936684,-0.65728,0.216088,1.67131,1.80179,0.00343875,0.223683,55769,442176,0.884352,1,0
3,1,68,68,poisson,16,0.2,2,0.276168,0.93692,-0.660752,0.213089,1.67437,1.80115,0.00263947,0.25838,35140,278528,0.557056,1,0
3,1,91,91,latency,16,0.2,1,0.282493,0.936284,-0.653791,0.218777,1.6682,1.79706,0.000672366,0.192397,46939,372736,0.745472,1,0
3,2,41,80-41,direct,1,1,1,0.252266,0.937473,-0.685207,0.189738,1.69585,1.80935,0.00257459,0.508752,47977,23760,0.04752,1,0
3,2,72,126-72,direct,1,1,1,0.265552,0.935112,-0.66956,0.200663,1.68158,1.8001,0.00116453,0.527506,83236,41328,0.082656,1,0
3,5,34,126-95-72-68-34,poisson,16,0.2,0,0.0762083,0.923397,-0.847189,-0.000394592,1.84719,1.87897,0.0252778,1.20814,117560,932384,1.86477,1,0
3,3,55,86-67-55,direct,1,1,2,0.219174,0.934784,-0.715609,0.153958,1.7225,1.81942,0.00576453,0.69811,63543,31463,0.062926,1,0
3,2,4,33-4,direct,1,1,2,0.103709,0.928108,-0.824399,0.0318178,1.82468,1.85162,0.00753539,0.43715,17486,8580,0.01716,1,0
3,2,67,113-67,direct,1,1,0,0.271255,0.936595,-0.665339,0.20785,1.67826,1.80029,0.000200998,0.529341,73547,36499,0.072998,1,0
3,1,128,128,latency,16,0.2,1,0.291451,0.936218,-0.644766,0.227669,1.66045,1.79606,0.00279528,0.202452,65920,524288,1.04858,1,0
3,1,72,72,direct,1,1,0,0.295454,0.935064,-0.63961,0.230518,1.65574,1.79265,0.00195173,0.191607,37192,18432,0.036864,1,0
3,1,94,94,direct,1,1,1,0.281036,0.937026,-0.65599,0.218062,1.67029,1.80042,0.0017907,0.197918,48478,24064,0.048128,1,0
3,2,22,127-22,direct,1,1,0,0.254576,0.935269,-0.680694,0.189845,1.69138,1.80699,0.00338582,0.588793,71144,35306,0.070612,1,0
3,3,22,103-59-22,latency,16,0.2,2,0.224754,0.925836,-0.701081,0.15059,1.70773,1.79739,0.00118385,0.275029,68088,539888,1.07978,1,0
3,6,1,102-92-91-26-6-1,direct,1,1,2,0,0.981746,-0.981746,-0.018254,1.98183,1.99751,0.00352468,0.944712,93683,46396,0.092792,1,0
3,5,21,120-113-104-80-21,direct,1,1,1,0.0469187,0.963253,-0.916334,0.0101715,1.91636,1.92672,0.00509892,1.13096,133175,66032,0.132064,1,0
3,1,81,81,latency,16,0.2,0,0.294753,0.935504,-0.64075,0.230257,1.65683,1.79546,0.00282092,0.187427,41809,331776,0.663552,1,0
3,6,5,53-45-36-35-7-5,latency,16,0.2,1,0.154265,0.914312,-0.760047,0.0685773,1.76138,1.83388,0.0340683,0.144658,38839,305808,0.611616,1,0
3,3,1,55-46-1,direct,1,1,0,0,0.966534,-0.966534,-0.0334656,1.96682,1.98845,0.001732,0.965155,33771,16656,0.033312,1,0
3,1,105,105,poisson,16,0.2,2,0.277316,0.938023,-0.660707,0.21534,1.67461,1.80253,0.0013878,0.261965,54121,430080,0.86016,1,0
3,2,12,30-12,latency,16,0.2,0,0.183084,0.917207,-0.734123,0.100291,1.73702,1.80669,0.0103465,0.169099,16408,128640,0.25728,1,0
3,2,1,38-1,poisson,16,0.2,1,0.0298482,0.916667,-0.886818,-0.0534851,1.88758,1.94541,0.0192552,0.32802,19865,156256,0.312512,1,0
4,2,1,123-1,latency,16,0.2,2,0.0422763,0.908862,-0.866586,-0.0488612,1.86723,1.91956,0.0309409,0.310476,63725,505776,1.01155,1,0
