born_generation,depth,latent,encoder_widths,encoding,time_steps,voltage_threshold,winning_seed_offset,alpha,beta,g1,g2,d_truth,d_penalized_mean,d_penalized_std,latent_activity,param_count,inference_cost,est_latency_ms,feasible,constraint_violation
1,4,9,111-58-22-9,direct,1,1,2,0.276874,0.919143,-0.642269,0.196017,1.65393,1.77272,0.00535456,0.291443,73303,36328,0.072656,1,0
1,4,9,90-72-23-9,direct,1,1,2,0.254977,0.914146,-0.659169,0.169123,1.66777,1.77868,0.0125278,0.342962,63401,31383,0.062766,1,0
1,1,99,99,direct,1,1,2,0.289817,0.934382,-0.644564,0.224199,1.65978,1.79236,0.000969353,0.226328,51043,25344,0.050688,1,0
1,3,43,99-72-43,direct,1,1,1,0.30119,0.928596,-0.627406,0.229786,1.64355,1.78338,0.00387459,0.226407,71777,35568,0.071136,1,0
1,1,35,35,direct,1,1,0,0.294603,0.929645,-0.635042,0.224248,1.65035,1.79165,0.00705496,0.279012,18211,8960,0.01792,1,0
1,2,23,24-23,direct,1,1,0,0.299982,0.920692,-0.620711,0.220674,1.63567,1.76965,0.00509088,0.242422,13719,6696,0.013392,1,0
1,4,7,65-53-35-7,direct,1,1,1,0.259815,0.921381,-0.661566,0.181196,1.67142,1.78363,0.00541404,0.355466,44939,22185,0.04437,1,0
1,1,88,88,direct,1,1,1,0.301501,0.933812,-0.632311,0.235313,1.64919,1.79111,0.00302359,0.231535,45400,22528,0.045056,1,0
1,6,12,109-96-70-35-26-12,direct,1,1,2,0.304617,0.91697,-0.612353,0.221587,1.62751,1.77146,0.0100127,0.311656,98460,48760,0.09752,1,0
1,2,6,38-6,direct,1,1,1,0.262879,0.916523,-0.653644,0.179403,1.66335,1.77846,0.00975149,0.375288,20250,9956,0.019912,1,0
1,3,72,99-93-72,direct,1,1,0,0.295264,0.930775,-0.635511,0.226039,1.65106,1.78479,0.001069,0.21321,83206,41247,0.082494,1,0
1,5,26,126-80-66-49-26,direct,1,1,1,0.277422,0.928197,-0.650776,0.205619,1.66353,1.78773,0.00281205,0.283841,105172,52124,0.104248,1,0
1,6,1,83-55-35-30-15-1,direct,1,1,0,0.155896,0.885317,-0.729422,0.0412131,1.72991,1.75612,0.00153369,0.496621,59199,29253,0.058506,1,0
1,2,54,114-54,direct,1,1,1,0.296142,0.930662,-0.63452,0.226804,1.65018,1.78583,0.00213914,0.220757,71218,35340,0.07068,1,0
1,2,22,114-22,direct,1,1,2,0.282992,0.927351,-0.644359,0.210343,1.65776,1.78416,0.00393772,0.293806,63890,31692,0.063384,1,0
1,5,15,83-55-35-30-15,direct,1,1,1,0.288911,0.925004,-0.636093,0.213916,1.65002,1.78076,0.0041463,0.292773,59153,29238,0.058476,1,0
1,5,18,66-59-53-32-18,direct,1,1,2,0.259686,0.924537,-0.664851,0.184223,1.67501,1.78404,0.000979932,0.342137,53072,26189,0.052378,1,0
1,6,12,96-74-50-42-35-12,direct,1,1,0,0.286363,0.917719,-0.631356,0.204083,1.64407,1.77382,0.0073042,0.289799,79602,39370,0.07874,1,0
1,3,72,93-91-72,direct,1,1,0,0.292776,0.930586,-0.63781,0.223362,1.65297,1.78611,0.00246256,0.219224,78342,38823,0.077646,1,0
1,5,6,74-67-26-12-6,direct,1,1,1,0.249093,0.914407,-0.665314,0.1635,1.67332,1.78413,0.0113169,0.252456,52676,26028,0.052056,1,0
1,4,1,120-83-30-1,direct,1,1,0,0.163474,0.885251,-0.721777,0.0487257,1.72247,1.7527,0.00119508,0.331546,87123,43200,0.0864,1,0
1,6,23,121-119-107-28-24-23,direct,1,1,0,0.22981,0.919603,-0.689792,0.149413,1.69638,1.78723,0.00257313,0.34126,125733,62328,0.124656,1,0
1,5,12,66-59-49-26-12,direct,1,1,0,0.271529,0.92268,-0.651151,0.194208,1.66253,1.78571,0.00743183,0.339159,51202,25267,0.050534,1,0
1,2,87,98-87,direct,1,1,0,0.292129,0.930895,-0.638766,0.223024,1.65387,1.78606,0.00123113,0.193156,67767,33614,0.067228,1,0
1,2,6,68-6,direct,1,1,1,0.272951,0.921186,-0.648235,0.194137,1.65963,1.78114,0.00654838,0.38851,36030,17816,0.035632,1,0
1,2,18,38-18,direct,1,1,2,0.264012,0.923486,-0.659474,0.187499,1.67003,1.78232,0.00175091,0.302674,21174,10412,0.020824,1,0
1,2,69,98-69,direct,1,1,1,0.311389,0.932555,-0.621166,0.243944,1.63942,1.78768,0.0039562,0.20529,64221,31850,0.0637,1,0
2,6,6,74-70-67-42-26-6,direct,1,1,0,0.302794,0.907716,-0.604922,0.21051,1.61867,1.76674,0.0189006,0.500855,66572,32876,0.065752,1,0
2,2,57,66-57,direct,1,1,1,0.301189,0.929414,-0.628225,0.230602,1.64447,1.78376,0.00314287,0.218231,41761,20658,0.041316,1,0
2,2,80,126-80,direct,1,1,0,0.295469,0.93305,-0.637581,0.228519,1.65345,1.78896,0.00122989,0.189476,85260,42336,0.084672,1,0
2,5,25,66-59-49-26-25,direct,1,1,0,0.265571,0.92264,-0.657069,0.188212,1.66772,1.7854,0.00653558,0.238235,51891,25605,0.05121,1,0
2,3,80,126-105-80,direct,1,1,0,0.309174,0.931008,-0.621834,0.240182,1.63952,1.78321,0.00213923,0.201052,108570,53886,0.107772,1,0
2,4,6,110-90-24-6,direct,1,1,1,0.246996,0.913966,-0.66697,0.160962,1.67472,1.77169,0.00215844,0.453162,81438,40364,0.080728,1,0
2,4,1,120-58-22-1,direct,1,1,2,0.165502,0.885648,-0.720146,0.0511506,1.72091,1.75229,0.00167275,0.329307,78613,38978,0.077956,1,0
2,6,6,74-67-50-26-12-6,direct,1,1,2,0.272179,0.907694,-0.635515,0.179873,1.64538,1.77017,0.0155613,0.450068,58592,28936,0.057872,1,0
2,2,81,111-81,direct,1,1,1,0.284974,0.930751,-0.645777,0.215724,1.65986,1.7877,0.00202036,0.184852,75373,37407,0.074814,1,0
2,5,26,66-62-59-49-26,direct,1,1,0,0.290981,0.9244,-0.633419,0.215381,1.64756,1.7813,0.00545395,0.270753,58376,28811,0.057622,1,0
2,6,3,104-73-50-39-30-3,direct,1,1,1,0.233787,0.908907,-0.675119,0.142694,1.68119,1.771,0.00762472,0.384697,83003,41076,0.082152,1,0
2,1,80,80,direct,1,1,1,0.299081,0.933885,-0.634804,0.232966,1.65132,1.79015,0.00167378,0.237223,41296,20480,0.04096,1,0
2,1,122,122,direct,1,1,2,0.281366,0.935154,-0.653788,0.216521,1.6679,1.79582,0.000983905,0.213394,62842,31232,0.062464,1,0
2,2,27,89-27,direct,1,1,2,0.295212,0.928782,-0.63357,0.223994,1.64886,1.78249,0.00291359,0.263359,50835,25187,0.050374,1,0
2,5,9,127-111-64-58-9,direct,1,1,0,0.255091,0.924471,-0.66938,0.179562,1.67901,1.79156,0.00753133,0.389304,116879,57947,0.115894,1,0
2,1,106,106,direct,1,1,1,0.302519,0.935156,-0.632637,0.237676,1.64985,1.7921,0.00334365,0.221004,54634,27136,0.054272,1,0
2,3,64,93-72-64,direct,1,1,1,0.276617,0.928359,-0.651742,0.204976,1.66441,1.78739,0.00206959,0.207035,70874,35112,0.070224,1,0
2,2,33,111-33,direct,1,1,2,0.271126,0.927736,-0.656609,0.198862,1.6685,1.78891,0.00301669,0.251682,64669,32079,0.064158,1,0
2,1,51,51,direct,1,1,0,0.299539,0.931808,-0.632269,0.231347,1.64858,1.78703,0.00212185,0.257196,26419,13056,0.026112,1,0
2,5,1,107-80-28-24-1,direct,1,1,0,0.15843,0.884854,-0.726424,0.0432847,1.72697,1.75487,0.00196957,0.380534,78511,38888,0.077776,1,0
2,5,4,121-74-65-42-4,direct,1,1,1,0.24451,0.915245,-0.670734,0.159755,1.67835,1.77932,0.010334,0.423952,96140,47638,0.095276,1,0
2,6,12,121-68-65-42-35-12,direct,1,1,2,0.258819,0.918166,-0.659347,0.176985,1.66876,1.7883,0.0114057,0.367555,97418,48244,0.096488,1,0
2,6,6,74-70-67-50-42-6,direct,1,1,2,0.26568,0.919698,-0.654018,0.185378,1.66437,1.78151,0.00629729,0.441781,69900,34516,0.069032,1,0
3,5,6,73-70-32-24-6,direct,1,1,0,0.268522,0.912434,-0.643912,0.180956,1.65384,1.77271,0.0117187,0.366764,54560,26950,0.0539,1,0
3,1,38,38,direct,1,1,0,0.283477,0.930874,-0.647397,0.214351,1.66128,1.78938,0.00182611,0.274272,19750,9728,0.019456,1,0
