backend,profile,dataset,model,encoding,architecture,layers,v_th,alpha,run,seed,config_hash,mse,mae,r2,precision,recall,f1,spike_rate,energy,train_ms,infer_ms,param_count,macs
xtensor,article_snn_recurrent,fsdd,snn-ae,latency,recurrent,2,0.500000,0.800000,1,42,3101891589530776636,0.090959,0.199947,0.635280,0.000000,0.000000,0.000000,0.905339,375593.000000,14459.101562,87.484489,37286,36864
xtensor,article_snn_recurrent,fsdd,snn-ae,latency,recurrent,2,0.500000,0.900000,1,42,3101891589530776636,0.094452,0.212336,0.622189,1.000000,0.500000,0.666667,0.883333,375424.000000,9497.681641,86.793121,37286,36864
xtensor,article_snn_recurrent,fsdd,snn-ae,latency,recurrent,2,0.500000,0.990000,1,42,3101891589530776636,0.080535,0.186546,0.676412,1.000000,0.500000,0.666667,0.927083,375760.000000,7466.794434,87.276146,37286,36864
xtensor,article_snn_recurrent,fsdd,snn-ae,latency,recurrent,2,1.000000,0.800000,1,42,3101891589530776636,0.123386,0.246440,0.439506,0.666667,1.000000,0.800000,0.851953,375183.000000,14979.897461,90.607529,37286,36864
xtensor,article_snn_recurrent,fsdd,snn-ae,latency,recurrent,2,1.000000,0.900000,1,42,3101891589530776636,0.129868,0.269648,0.446669,0.500000,1.000000,0.666667,0.931901,375797.000000,11682.470703,89.465340,37286,36864
xtensor,article_snn_recurrent,fsdd,snn-ae,latency,recurrent,2,1.000000,0.990000,1,42,3101891589530776636,0.107178,0.222275,0.563534,0.000000,0.000000,0.000000,0.894271,375508.000000,15131.600586,89.828728,37286,36864
xtensor,article_snn_recurrent,fsdd,snn-ae,latency,recurrent,2,1.500000,0.800000,1,42,3101891589530776636,0.096051,0.204773,0.429883,1.000000,0.500000,0.666667,0.785286,374671.000000,14907.796875,89.248276,37286,36864
xtensor,article_snn_recurrent,fsdd,snn-ae,latency,recurrent,2,1.500000,0.900000,1,42,3101891589530776636,0.115502,0.242285,0.366441,0.500000,0.500000,0.500000,0.882422,375417.000000,15074.442383,84.795013,37286,36864
xtensor,article_snn_recurrent,fsdd,snn-ae,latency,recurrent,2,1.500000,0.990000,1,42,3101891589530776636,0.142666,0.275209,0.302575,0.500000,1.000000,0.666667,0.873438,375348.000000,11463.084961,86.108879,37286,36864
xtensor,article_snn_recurrent,fsdd,lstm-ae,latency,lstm,1,0.000000,0.000000,2,43,3101891589530776636,0.245525,0.488018,0.004944,0.000000,0.000000,0.000000,0.000000,85238400.000000,296056.562500,1458.488281,120225,8523840
