feature_set,classifier,text_mode,fold,accuracy,f1,precision,recall,specificity,eer,auc,train_ms,infer_ms,model_path
handcrafted-lfcc,dsnn,dependent,0,nan,nan,nan,nan,nan,0.654762,0.705605,3168.195,41.999,results/thesis/phase01/models/e05_p01_dsnn_voice_dep_nested_raw_rep1/handcrafted-lfcc/fold_0.bin
handcrafted-lfcc,dsnn,dependent,1,nan,nan,nan,nan,nan,0.441558,0.540437,2662.022,14.712,results/thesis/phase01/models/e05_p01_dsnn_voice_dep_nested_raw_rep1/handcrafted-lfcc/fold_1.bin
handcrafted-lfcc,dsnn,dependent,2,nan,nan,nan,nan,nan,0.549296,0.554354,2623.883,39.967,results/thesis/phase01/models/e05_p01_dsnn_voice_dep_nested_raw_rep1/handcrafted-lfcc/fold_2.bin
handcrafted-lfcc,dsnn,dependent,3,nan,nan,nan,nan,nan,0.742424,0.803145,2756.159,21.653,results/thesis/phase01/models/e05_p01_dsnn_voice_dep_nested_raw_rep1/handcrafted-lfcc/fold_3.bin
handcrafted-lfcc,dsnn,dependent,4,nan,nan,nan,nan,nan,0.768293,0.885262,2715.916,17.971,results/thesis/phase01/models/e05_p01_dsnn_voice_dep_nested_raw_rep1/handcrafted-lfcc/fold_4.bin
