feature_set,classifier,text_mode,fold,accuracy,f1,precision,recall,specificity,eer,auc,train_ms,infer_ms,model_path
handcrafted-lfcc-fused-early,dsnn,dependent,0,nan,nan,nan,nan,nan,0.771429,0.880102,5482.371,4.503,results/thesis/phase01/models/e05_p01_dsnn_fused_early_dep_flat_std_rep2/handcrafted-lfcc-fused-early/fold_0.bin
handcrafted-lfcc-fused-early,dsnn,dependent,1,nan,nan,nan,nan,nan,0.837500,0.906953,5343.858,5.496,results/thesis/phase01/models/e05_p01_dsnn_fused_early_dep_flat_std_rep2/handcrafted-lfcc-fused-early/fold_1.bin
handcrafted-lfcc-fused-early,dsnn,dependent,2,nan,nan,nan,nan,nan,0.708333,0.788291,4799.808,5.484,results/thesis/phase01/models/e05_p01_dsnn_fused_early_dep_flat_std_rep2/handcrafted-lfcc-fused-early/fold_2.bin
handcrafted-lfcc-fused-early,dsnn,dependent,3,nan,nan,nan,nan,nan,0.476190,0.486961,5199.625,5.758,results/thesis/phase01/models/e05_p01_dsnn_fused_early_dep_flat_std_rep2/handcrafted-lfcc-fused-early/fold_3.bin
handcrafted-lfcc-fused-early,dsnn,dependent,4,nan,nan,nan,nan,nan,0.756757,0.811998,4835.680,5.553,results/thesis/phase01/models/e05_p01_dsnn_fused_early_dep_flat_std_rep2/handcrafted-lfcc-fused-early/fold_4.bin
