feature_set fold epoch train_loss val_loss epoch_ms spike_rate sops
handcrafted-lfcc-fused-early 0 1 2.126963 3.795385 140.746 0.395 158047
handcrafted-lfcc-fused-early 0 2 0.430649 5.249673 151.253 0.411 159027
handcrafted-lfcc-fused-early 0 3 0.068770 6.959172 111.177 0.433 160831
handcrafted-lfcc-fused-early 0 4 0.014031 7.967031 111.462 0.449 161958
handcrafted-lfcc-fused-early 0 5 0.005532 8.737354 108.309 0.458 161354
handcrafted-lfcc-fused-early 0 6 0.002717 9.321330 110.469 0.470 162948
handcrafted-lfcc-fused-early 0 7 0.001542 9.644095 113.258 0.475 163273
handcrafted-lfcc-fused-early 0 8 0.001173 9.838996 110.818 0.474 162309
handcrafted-lfcc-fused-early 0 9 0.001000 10.016174 113.352 0.476 162453
handcrafted-lfcc-fused-early 0 10 0.000811 10.186522 114.849 0.478 163177
handcrafted-lfcc-fused-early 0 11 0.000714 10.269312 115.654 0.479 163056
handcrafted-lfcc-fused-early 1 1 1.562926 4.378932 124.791 0.401 158254
handcrafted-lfcc-fused-early 1 2 0.329528 5.947052 106.686 0.414 158610
handcrafted-lfcc-fused-early 1 3 0.056287 7.251847 107.941 0.432 159944
handcrafted-lfcc-fused-early 1 4 0.016508 8.414468 97.273 0.448 160891
handcrafted-lfcc-fused-early 1 5 0.005977 9.166306 102.185 0.458 161444
handcrafted-lfcc-fused-early 1 6 0.003025 9.690361 106.679 0.463 161808
handcrafted-lfcc-fused-early 1 7 0.001797 10.062613 106.171 0.472 162531
handcrafted-lfcc-fused-early 1 8 0.001217 10.286585 98.624 0.473 162250
handcrafted-lfcc-fused-early 1 9 0.000931 10.536494 101.352 0.477 162770
handcrafted-lfcc-fused-early 1 10 0.000723 10.840991 100.237 0.479 162829
handcrafted-lfcc-fused-early 1 11 0.000567 10.979690 93.732 0.480 162647
handcrafted-lfcc-fused-early 2 1 1.562926 3.134111 108.279 0.401 158254
handcrafted-lfcc-fused-early 2 2 0.329528 4.428156 107.245 0.414 158610
handcrafted-lfcc-fused-early 2 3 0.056287 5.823694 110.468 0.432 159944
handcrafted-lfcc-fused-early 2 4 0.016508 6.629735 109.747 0.448 160891
handcrafted-lfcc-fused-early 2 5 0.005977 7.504679 106.537 0.458 161444
handcrafted-lfcc-fused-early 2 6 0.003025 8.088199 104.817 0.463 161808
handcrafted-lfcc-fused-early 2 7 0.001797 8.562060 110.461 0.472 162531
handcrafted-lfcc-fused-early 2 8 0.001217 8.873402 104.294 0.473 162250
handcrafted-lfcc-fused-early 2 9 0.000931 9.182436 105.509 0.477 162770
handcrafted-lfcc-fused-early 2 10 0.000723 9.445621 109.963 0.479 162829
handcrafted-lfcc-fused-early 2 11 0.000567 9.603196 107.642 0.480 162647
handcrafted-lfcc-fused-early 3 1 1.562926 3.134111 101.226 0.401 158254
handcrafted-lfcc-fused-early 3 2 0.329528 4.428156 105.273 0.414 158610
handcrafted-lfcc-fused-early 3 3 0.056287 5.823694 100.963 0.432 159944
handcrafted-lfcc-fused-early 3 4 0.016508 6.629735 98.438 0.448 160891
handcrafted-lfcc-fused-early 3 5 0.005977 7.504679 118.586 0.458 161444
handcrafted-lfcc-fused-early 3 6 0.003025 8.088199 108.514 0.463 161808
handcrafted-lfcc-fused-early 3 7 0.001797 8.562060 109.465 0.472 162531
handcrafted-lfcc-fused-early 3 8 0.001217 8.873402 105.848 0.473 162250
handcrafted-lfcc-fused-early 3 9 0.000931 9.182436 105.610 0.477 162770
handcrafted-lfcc-fused-early 3 10 0.000723 9.445621 103.382 0.479 162829
handcrafted-lfcc-fused-early 3 11 0.000567 9.603196 112.314 0.480 162647
handcrafted-lfcc-fused-early 4 1 1.562926 3.134111 105.746 0.401 158254
handcrafted-lfcc-fused-early 4 2 0.329528 4.428156 111.328 0.414 158610
handcrafted-lfcc-fused-early 4 3 0.056287 5.823694 105.706 0.432 159944
handcrafted-lfcc-fused-early 4 4 0.016508 6.629735 100.700 0.448 160891
handcrafted-lfcc-fused-early 4 5 0.005977 7.504679 108.219 0.458 161444
handcrafted-lfcc-fused-early 4 6 0.003025 8.088199 107.780 0.463 161808
handcrafted-lfcc-fused-early 4 7 0.001797 8.562060 105.879 0.472 162531
handcrafted-lfcc-fused-early 4 8 0.001217 8.873402 104.556 0.473 162250
handcrafted-lfcc-fused-early 4 9 0.000931 9.182436 107.830 0.477 162770
handcrafted-lfcc-fused-early 4 10 0.000723 9.445621 116.713 0.479 162829
handcrafted-lfcc-fused-early 4 11 0.000567 9.603196 107.344 0.480 162647
