feature_set fold epoch train_loss val_loss epoch_ms spike_rate sops
handcrafted-lfcc 0 1 2.490011 4.663336 193.047 0.321 127221
handcrafted-lfcc 0 2 1.426300 6.889521 192.394 0.351 126007
handcrafted-lfcc 0 3 1.309784 7.928015 193.446 0.364 130635
handcrafted-lfcc 0 4 1.251405 8.094302 190.542 0.365 129023
handcrafted-lfcc 0 5 1.197346 8.481851 193.121 0.363 127656
handcrafted-lfcc 0 6 1.164426 8.645042 193.462 0.362 126849
handcrafted-lfcc 0 7 1.121018 9.089062 201.949 0.375 130530
handcrafted-lfcc 0 8 1.050675 9.537212 192.431 0.366 128024
handcrafted-lfcc 0 9 1.027561 9.168892 171.484 0.354 125036
handcrafted-lfcc 0 10 1.002199 9.392936 172.852 0.357 123265
handcrafted-lfcc 0 11 0.963087 9.593737 137.120 0.351 123334
handcrafted-lfcc 1 1 1.905152 5.514822 184.315 0.343 127874
handcrafted-lfcc 1 2 1.105290 7.256411 179.730 0.372 133385
handcrafted-lfcc 1 3 0.984506 7.874834 186.278 0.375 133107
handcrafted-lfcc 1 4 0.897736 8.090293 184.941 0.381 133389
handcrafted-lfcc 1 5 0.806000 8.537549 185.404 0.371 130059
handcrafted-lfcc 1 6 0.769050 8.750871 183.465 0.371 129402
handcrafted-lfcc 1 7 0.692862 9.003288 185.617 0.370 130781
handcrafted-lfcc 1 8 0.657610 9.381206 182.988 0.368 128956
handcrafted-lfcc 1 9 0.655349 9.619799 183.379 0.371 128733
handcrafted-lfcc 1 10 0.592198 9.885992 178.714 0.369 128087
handcrafted-lfcc 1 11 0.529197 9.901752 160.102 0.372 126769
handcrafted-lfcc 2 1 1.905152 5.985385 185.175 0.343 127874
handcrafted-lfcc 2 2 1.105290 8.093603 177.706 0.372 133385
handcrafted-lfcc 2 3 0.984506 8.919899 175.887 0.375 133107
handcrafted-lfcc 2 4 0.897736 8.658884 175.118 0.381 133389
handcrafted-lfcc 2 5 0.806000 9.287231 176.667 0.371 130059
handcrafted-lfcc 2 6 0.769050 9.351521 175.810 0.371 129402
handcrafted-lfcc 2 7 0.692862 9.581172 173.926 0.370 130781
handcrafted-lfcc 2 8 0.657610 10.411923 176.840 0.368 128956
handcrafted-lfcc 2 9 0.655349 9.929854 181.685 0.371 128733
handcrafted-lfcc 2 10 0.592198 10.062430 165.135 0.369 128087
handcrafted-lfcc 2 11 0.529197 10.161025 175.766 0.372 126769
handcrafted-lfcc 3 1 1.844011 5.478931 176.166 0.335 129699
handcrafted-lfcc 3 2 1.049591 7.384194 187.555 0.376 138134
handcrafted-lfcc 3 3 0.932790 7.750672 174.589 0.357 130693
handcrafted-lfcc 3 4 0.879300 8.546174 174.891 0.369 131029
handcrafted-lfcc 3 5 0.845962 8.966290 178.394 0.373 131302
handcrafted-lfcc 3 6 0.799693 8.670505 179.609 0.366 129649
handcrafted-lfcc 3 7 0.789560 9.015724 184.607 0.373 130741
handcrafted-lfcc 3 8 0.719370 9.380845 176.923 0.366 128537
handcrafted-lfcc 3 9 0.657709 9.630474 163.037 0.364 127600
handcrafted-lfcc 3 10 0.647952 9.640406 159.384 0.356 124833
handcrafted-lfcc 3 11 0.621353 9.848620 139.774 0.358 126867
handcrafted-lfcc 4 1 1.646730 5.328650 216.226 0.321 124903
handcrafted-lfcc 4 2 0.932486 7.619070 175.419 0.358 131580
handcrafted-lfcc 4 3 0.822994 8.811422 173.719 0.376 135070
handcrafted-lfcc 4 4 0.810810 8.983885 178.275 0.382 137082
handcrafted-lfcc 4 5 0.822091 9.111553 175.047 0.376 134408
handcrafted-lfcc 4 6 0.774144 9.083607 178.606 0.372 132821
handcrafted-lfcc 4 7 0.753184 9.298799 180.631 0.378 136075
handcrafted-lfcc 4 8 0.752344 9.402958 172.075 0.379 134276
handcrafted-lfcc 4 9 0.705576 9.809293 158.743 0.374 133154
handcrafted-lfcc 4 10 0.687040 9.952725 154.881 0.370 132507
handcrafted-lfcc 4 11 0.699545 9.745358 132.157 0.375 134098
