feature_set fold epoch train_loss val_loss epoch_ms spike_rate sops
handcrafted-lfcc-fused-early 0 1 1.682645 nan 200.887 0.217 77339
handcrafted-lfcc-fused-early 0 2 0.754851 nan 219.165 0.248 82917
handcrafted-lfcc-fused-early 0 3 0.464913 nan 198.407 0.264 83866
handcrafted-lfcc-fused-early 0 4 0.328461 nan 196.499 0.268 83336
handcrafted-lfcc-fused-early 0 5 0.253251 nan 200.094 0.306 92171
handcrafted-lfcc-fused-early 0 6 0.195254 nan 198.306 0.298 89385
handcrafted-lfcc-fused-early 0 7 0.144223 nan 195.832 0.292 86758
handcrafted-lfcc-fused-early 0 8 0.111980 nan 281.665 0.313 91700
handcrafted-lfcc-fused-early 0 9 0.088511 nan 263.402 0.301 85772
handcrafted-lfcc-fused-early 0 10 0.070674 nan 901.491 0.312 91613
handcrafted-lfcc-fused-early 0 11 0.060449 nan 195.192 0.327 94515
handcrafted-lfcc-fused-early 0 12 0.048831 nan 259.084 0.329 92628
handcrafted-lfcc-fused-early 0 13 0.038879 nan 195.608 0.331 93049
handcrafted-lfcc-fused-early 0 14 0.033230 nan 195.636 0.322 91028
handcrafted-lfcc-fused-early 0 15 0.027633 nan 196.697 0.331 93028
handcrafted-lfcc-fused-early 0 16 0.024531 nan 194.257 0.333 93708
handcrafted-lfcc-fused-early 0 17 0.020482 nan 196.490 0.345 96655
handcrafted-lfcc-fused-early 0 18 0.017421 nan 196.932 0.342 95270
handcrafted-lfcc-fused-early 0 19 0.015507 nan 200.425 0.358 100773
handcrafted-lfcc-fused-early 0 20 0.013930 nan 197.812 0.348 96642
handcrafted-lfcc-fused-early 0 21 0.012551 nan 192.374 0.340 94353
handcrafted-lfcc-fused-early 0 22 0.011313 nan 203.451 0.351 96532
handcrafted-lfcc-fused-early 0 23 0.010035 nan 199.088 0.345 96484
handcrafted-lfcc-fused-early 0 24 0.008981 nan 223.665 0.357 98920
handcrafted-lfcc-fused-early 0 25 0.008291 nan 195.835 0.349 96870
handcrafted-lfcc-fused-early 0 26 0.007567 nan 192.385 0.357 98502
handcrafted-lfcc-fused-early 0 27 0.006885 nan 199.012 0.368 101636
handcrafted-lfcc-fused-early 0 28 0.006396 nan 212.134 0.359 99648
handcrafted-lfcc-fused-early 0 29 0.006048 nan 195.608 0.349 95118
handcrafted-lfcc-fused-early 0 30 0.005644 nan 318.101 0.357 98903
handcrafted-lfcc-fused-early 0 31 0.005270 nan 547.974 0.365 99892
handcrafted-lfcc-fused-early 0 32 0.004808 nan 204.023 0.352 97372
handcrafted-lfcc-fused-early 0 33 0.004517 nan 201.889 0.365 101110
handcrafted-lfcc-fused-early 0 34 0.004189 nan 195.948 0.345 91982
handcrafted-lfcc-fused-early 0 35 0.003971 nan 210.017 0.353 97185
handcrafted-lfcc-fused-early 0 36 0.003726 nan 213.960 0.339 92101
handcrafted-lfcc-fused-early 0 37 0.003565 nan 205.107 0.357 97341
handcrafted-lfcc-fused-early 0 38 0.003310 nan 201.821 0.353 94452
handcrafted-lfcc-fused-early 0 39 0.003172 nan 198.769 0.355 96319
handcrafted-lfcc-fused-early 0 40 0.003092 nan 213.961 0.375 102688
handcrafted-lfcc-fused-early 0 41 0.002868 nan 197.110 0.366 98542
handcrafted-lfcc-fused-early 0 42 0.002806 nan 199.283 0.364 97950
handcrafted-lfcc-fused-early 0 43 0.002683 nan 225.156 0.361 97509
handcrafted-lfcc-fused-early 0 44 0.002548 nan 333.857 0.375 103467
handcrafted-lfcc-fused-early 0 45 0.002424 nan 206.759 0.364 99933
handcrafted-lfcc-fused-early 0 46 0.002299 nan 269.271 0.369 101166
handcrafted-lfcc-fused-early 0 47 0.002182 nan 208.259 0.367 100206
handcrafted-lfcc-fused-early 0 48 0.002062 nan 214.824 0.352 94756
handcrafted-lfcc-fused-early 0 49 0.001965 nan 209.833 0.359 96815
handcrafted-lfcc-fused-early 0 50 0.001888 nan 229.607 0.369 100609
handcrafted-lfcc-fused-early 1 1 2.221649 nan 82.903 0.189 73104
handcrafted-lfcc-fused-early 1 2 0.932616 nan 86.034 0.208 73650
handcrafted-lfcc-fused-early 1 3 0.502547 nan 87.205 0.256 84134
handcrafted-lfcc-fused-early 1 4 0.341168 nan 89.331 0.264 84261
handcrafted-lfcc-fused-early 1 5 0.262866 nan 83.582 0.280 84705
handcrafted-lfcc-fused-early 1 6 0.210330 nan 89.498 0.283 84082
handcrafted-lfcc-fused-early 1 7 0.175369 nan 86.725 0.298 90147
handcrafted-lfcc-fused-early 1 8 0.144943 nan 93.761 0.301 88757
handcrafted-lfcc-fused-early 1 9 0.118851 nan 101.864 0.307 91036
handcrafted-lfcc-fused-early 1 10 0.096051 nan 105.916 0.319 93532
handcrafted-lfcc-fused-early 1 11 0.078264 nan 129.235 0.303 88248
handcrafted-lfcc-fused-early 1 12 0.064391 nan 191.116 0.315 92387
handcrafted-lfcc-fused-early 1 13 0.051688 nan 259.241 0.312 90116
handcrafted-lfcc-fused-early 1 14 0.043485 nan 116.555 0.326 93732
handcrafted-lfcc-fused-early 1 15 0.034709 nan 111.042 0.324 94849
