feature_set fold epoch train_loss val_loss epoch_ms spike_rate sops
handcrafted-lfcc 0 1 1.795673 nan 468.046 0.215 77357
handcrafted-lfcc 0 2 0.967557 nan 523.158 0.252 84629
handcrafted-lfcc 0 3 0.718253 nan 478.902 0.259 82267
handcrafted-lfcc 0 4 0.583165 nan 545.402 0.261 82031
handcrafted-lfcc 0 5 0.491403 nan 512.215 0.293 89980
handcrafted-lfcc 0 6 0.425077 nan 542.185 0.294 87935
handcrafted-lfcc 0 7 0.373494 nan 506.399 0.276 80416
handcrafted-lfcc 0 8 0.319955 nan 541.238 0.312 90444
handcrafted-lfcc 0 9 0.276316 nan 488.355 0.292 84923
handcrafted-lfcc 0 10 0.242940 nan 579.647 0.315 90986
handcrafted-lfcc 0 11 0.213734 nan 439.692 0.324 92301
handcrafted-lfcc 0 12 0.191477 nan 459.705 0.324 91746
handcrafted-lfcc 0 13 0.165533 nan 557.672 0.321 90673
handcrafted-lfcc 0 14 0.145881 nan 510.377 0.313 88575
handcrafted-lfcc 0 15 0.129993 nan 1104.299 0.301 84725
handcrafted-lfcc 0 16 0.114542 nan 467.397 0.317 89100
handcrafted-lfcc 0 17 0.101586 nan 477.893 0.328 92828
handcrafted-lfcc 0 18 0.089454 nan 548.553 0.327 90153
handcrafted-lfcc 0 19 0.077588 nan 679.931 0.349 98107
handcrafted-lfcc 0 20 0.072979 nan 452.722 0.335 91335
handcrafted-lfcc 0 21 0.066256 nan 502.680 0.341 94752
handcrafted-lfcc 0 22 0.057849 nan 474.283 0.351 97307
handcrafted-lfcc 0 23 0.050444 nan 454.709 0.335 91814
handcrafted-lfcc 0 24 0.046237 nan 524.853 0.334 91083
handcrafted-lfcc 0 25 0.040496 nan 553.152 0.340 93316
handcrafted-lfcc 0 26 0.036732 nan 430.769 0.344 93391
handcrafted-lfcc 0 27 0.033233 nan 484.040 0.349 97142
handcrafted-lfcc 0 28 0.031222 nan 453.582 0.348 95333
handcrafted-lfcc 0 29 0.027191 nan 478.413 0.350 96058
handcrafted-lfcc 0 30 0.025299 nan 468.572 0.359 99762
handcrafted-lfcc 0 31 0.023246 nan 478.290 0.365 99231
handcrafted-lfcc 0 32 0.020919 nan 502.878 0.342 93458
handcrafted-lfcc 0 33 0.019368 nan 476.760 0.349 94910
handcrafted-lfcc 0 34 0.018281 nan 452.300 0.355 95959
handcrafted-lfcc 0 35 0.016311 nan 470.526 0.353 96095
handcrafted-lfcc 0 36 0.015369 nan 445.109 0.344 92867
handcrafted-lfcc 0 37 0.014279 nan 521.061 0.355 96835
handcrafted-lfcc 0 38 0.013379 nan 484.369 0.350 93604
handcrafted-lfcc 0 39 0.012688 nan 554.766 0.351 94953
handcrafted-lfcc 0 40 0.011968 nan 493.679 0.371 100151
handcrafted-lfcc 0 41 0.011162 nan 509.284 0.352 94802
handcrafted-lfcc 0 42 0.010451 nan 451.504 0.364 98624
handcrafted-lfcc 0 43 0.009974 nan 494.383 0.365 99609
handcrafted-lfcc 0 44 0.009440 nan 583.777 0.361 97853
handcrafted-lfcc 0 45 0.008684 nan 494.789 0.356 96477
handcrafted-lfcc 0 46 0.008125 nan 523.646 0.346 92124
handcrafted-lfcc 0 47 0.007783 nan 527.880 0.367 99556
handcrafted-lfcc 0 48 0.007618 nan 492.640 0.351 94463
handcrafted-lfcc 0 49 0.007254 nan 533.805 0.359 97027
handcrafted-lfcc 0 50 0.006842 nan 470.250 0.357 96370
handcrafted-lfcc 1 1 1.912488 nan 179.912 0.187 71593
handcrafted-lfcc 1 2 0.694418 nan 187.648 0.222 78313
handcrafted-lfcc 1 3 0.355547 nan 181.641 0.255 83839
handcrafted-lfcc 1 4 0.229248 nan 205.613 0.280 91610
handcrafted-lfcc 1 5 0.169495 nan 209.728 0.269 84418
handcrafted-lfcc 1 6 0.131297 nan 203.306 0.271 82932
handcrafted-lfcc 1 7 0.104344 nan 216.383 0.293 90977
handcrafted-lfcc 1 8 0.081215 nan 185.809 0.306 93256
handcrafted-lfcc 1 9 0.064639 nan 227.546 0.307 93422
handcrafted-lfcc 1 10 0.055506 nan 207.181 0.316 97162
handcrafted-lfcc 1 11 0.046056 nan 243.514 0.291 87624
handcrafted-lfcc 1 12 0.038738 nan 214.940 0.316 95405
handcrafted-lfcc 1 13 0.032530 nan 198.822 0.300 89077
handcrafted-lfcc 1 14 0.027997 nan 213.413 0.315 93397
handcrafted-lfcc 1 15 0.023452 nan 219.878 0.316 95383
handcrafted-lfcc 1 16 0.019173 nan 209.117 0.308 90428
handcrafted-lfcc 1 17 0.016995 nan 199.866 0.318 94327
handcrafted-lfcc 1 18 0.014815 nan 194.100 0.324 94983
handcrafted-lfcc 1 19 0.013074 nan 195.901 0.301 87574
handcrafted-lfcc 1 20 0.011720 nan 193.214 0.310 90726
handcrafted-lfcc 1 21 0.010226 nan 210.176 0.311 90180
handcrafted-lfcc 1 22 0.009264 nan 198.723 0.299 84575
handcrafted-lfcc 1 23 0.008329 nan 207.337 0.326 95380
handcrafted-lfcc 1 24 0.007475 nan 207.870 0.332 96599
handcrafted-lfcc 1 25 0.006874 nan 201.058 0.319 92591
handcrafted-lfcc 1 26 0.006294 nan 250.845 0.326 97036
handcrafted-lfcc 1 27 0.005681 nan 197.712 0.343 99360
handcrafted-lfcc 1 28 0.005366 nan 209.801 0.313 87889
handcrafted-lfcc 1 29 0.005065 nan 230.282 0.325 93011
handcrafted-lfcc 1 30 0.004772 nan 218.364 0.336 95088
handcrafted-lfcc 1 31 0.004327 nan 212.837 0.316 87565
handcrafted-lfcc 1 32 0.004007 nan 207.006 0.351 99014
handcrafted-lfcc 1 33 0.003835 nan 204.640 0.319 90464
handcrafted-lfcc 1 34 0.003499 nan 213.573 0.328 92638
handcrafted-lfcc 1 35 0.003230 nan 222.907 0.349 100981
handcrafted-lfcc 1 36 0.002932 nan 197.277 0.334 95409
handcrafted-lfcc 1 37 0.002741 nan 194.669 0.340 98312
handcrafted-lfcc 1 38 0.002619 nan 187.576 0.318 88591
handcrafted-lfcc 1 39 0.002400 nan 190.455 0.314 87936
handcrafted-lfcc 1 40 0.002288 nan 221.129 0.343 98120
handcrafted-lfcc 1 41 0.002206 nan 186.925 0.330 93048
handcrafted-lfcc 1 42 0.002159 nan 180.633 0.326 90206
handcrafted-lfcc 1 43 0.001968 nan 182.621 0.319 88981
handcrafted-lfcc 1 44 0.001962 nan 247.458 0.331 93083
handcrafted-lfcc 1 45 0.001861 nan 350.219 0.334 93071
handcrafted-lfcc 1 46 0.001772 nan 177.459 0.328 90465
handcrafted-lfcc 1 47 0.001654 nan 192.540 0.337 95952
handcrafted-lfcc 1 48 0.001611 nan 180.915 0.337 94789
handcrafted-lfcc 1 49 0.001571 nan 185.255 0.342 95890
handcrafted-lfcc 1 50 0.001512 nan 215.199 0.318 90142
handcrafted-lfcc 2 1 1.912488 nan 197.256 0.187 71593
