feature_set,classifier,text_mode,fold,accuracy,f1,precision,recall,specificity,eer,auc,train_ms,infer_ms,model_path
handcrafted-lfcc-fused-early,dsnn,independent,0,nan,nan,nan,nan,nan,0.597990,0.672849,2429.978,33.304,results/thesis/phase01/models/e05_p01_dsnn_fused_early_indep_nested_std_rep0/handcrafted-lfcc-fused-early/fold_0.bin
handcrafted-lfcc-fused-early,dsnn,independent,1,nan,nan,nan,nan,nan,0.722772,0.795964,2735.458,19.864,results/thesis/phase01/models/e05_p01_dsnn_fused_early_indep_nested_std_rep0/handcrafted-lfcc-fused-early/fold_1.bin
handcrafted-lfcc-fused-early,dsnn,independent,2,nan,nan,nan,nan,nan,0.782051,0.848053,2635.324,29.063,results/thesis/phase01/models/e05_p01_dsnn_fused_early_indep_nested_std_rep0/handcrafted-lfcc-fused-early/fold_2.bin
handcrafted-lfcc-fused-early,dsnn,independent,3,nan,nan,nan,nan,nan,0.564593,0.605000,2470.724,52.644,results/thesis/phase01/models/e05_p01_dsnn_fused_early_indep_nested_std_rep0/handcrafted-lfcc-fused-early/fold_3.bin
handcrafted-lfcc-fused-early,dsnn,independent,4,nan,nan,nan,nan,nan,0.694444,0.764168,2554.692,22.551,results/thesis/phase01/models/e05_p01_dsnn_fused_early_indep_nested_std_rep0/handcrafted-lfcc-fused-early/fold_4.bin
