feature_set,classifier,text_mode,fold,accuracy,f1,precision,recall,specificity,eer,auc,train_ms,infer_ms,model_path
handcrafted-lfcc,dsnn,independent,0,nan,nan,nan,nan,nan,0.547739,0.606588,6185.256,14.828,results/thesis/phase01/models/e05_p01_dsnn_voice_indep_flat_std_rep0/handcrafted-lfcc/fold_0.bin
handcrafted-lfcc,dsnn,independent,1,nan,nan,nan,nan,nan,0.618812,0.668844,2402.092,15.532,results/thesis/phase01/models/e05_p01_dsnn_voice_indep_flat_std_rep0/handcrafted-lfcc/fold_1.bin
handcrafted-lfcc,dsnn,independent,2,nan,nan,nan,nan,nan,0.636752,0.682354,2519.735,18.742,results/thesis/phase01/models/e05_p01_dsnn_voice_indep_flat_std_rep0/handcrafted-lfcc/fold_2.bin
handcrafted-lfcc,dsnn,independent,3,nan,nan,nan,nan,nan,0.578947,0.629335,2620.905,15.567,results/thesis/phase01/models/e05_p01_dsnn_voice_indep_flat_std_rep0/handcrafted-lfcc/fold_3.bin
handcrafted-lfcc,dsnn,independent,4,nan,nan,nan,nan,nan,0.578704,0.609321,2583.524,17.886,results/thesis/phase01/models/e05_p01_dsnn_voice_indep_flat_std_rep0/handcrafted-lfcc/fold_4.bin
