feature_set fold epoch train_loss val_loss epoch_ms spike_rate sops
handcrafted-lfcc 0 1 2.139692 nan 562.000 0.351 133603
handcrafted-lfcc 0 2 1.620926 nan 391.847 0.359 133017
handcrafted-lfcc 0 3 1.562319 nan 372.691 0.369 134489
handcrafted-lfcc 0 4 1.420337 nan 362.837 0.364 130421
handcrafted-lfcc 0 5 1.375438 nan 367.562 0.386 138078
handcrafted-lfcc 0 6 1.377961 nan 403.026 0.377 133223
handcrafted-lfcc 0 7 1.329420 nan 401.848 0.381 134243
handcrafted-lfcc 0 8 1.260287 nan 377.126 0.377 131952
handcrafted-lfcc 0 9 1.288595 nan 378.013 0.372 129968
handcrafted-lfcc 0 10 1.234003 nan 367.023 0.376 131573
handcrafted-lfcc 0 11 1.210126 nan 358.129 0.382 132640
handcrafted-lfcc 0 12 1.185738 nan 369.303 0.364 126684
handcrafted-lfcc 0 13 1.131441 nan 375.946 0.376 129542
handcrafted-lfcc 0 14 1.107131 nan 394.453 0.378 130023
handcrafted-lfcc 0 15 1.084211 nan 422.878 0.373 128689
handcrafted-lfcc 0 16 1.048141 nan 411.973 0.379 129909
handcrafted-lfcc 0 17 1.054667 nan 552.718 0.387 132119
handcrafted-lfcc 0 18 1.046861 nan 544.952 0.367 125781
handcrafted-lfcc 0 19 0.989179 nan 3880.655 0.378 128732
handcrafted-lfcc 0 20 0.923337 nan 1174.552 0.367 124771
handcrafted-lfcc 0 21 0.880351 nan 693.176 0.368 124717
handcrafted-lfcc 0 22 0.935831 nan 2162.104 0.370 125667
handcrafted-lfcc 0 23 0.933662 nan 642.986 0.373 125993
handcrafted-lfcc 0 24 0.916500 nan 3086.098 0.369 124654
handcrafted-lfcc 0 25 0.856345 nan 1261.958 0.387 129177
handcrafted-lfcc 0 26 0.908589 nan 449.611 0.383 128237
handcrafted-lfcc 0 27 0.860033 nan 382.610 0.373 125664
handcrafted-lfcc 0 28 0.768487 nan 412.858 0.369 124152
handcrafted-lfcc 0 29 0.705944 nan 358.036 0.373 126389
handcrafted-lfcc 0 30 0.737149 nan 514.847 0.373 125515
handcrafted-lfcc 0 31 0.757686 nan 360.407 0.371 124687
handcrafted-lfcc 0 32 0.696359 nan 369.249 0.372 126780
handcrafted-lfcc 0 33 0.759373 nan 406.347 0.367 124041
handcrafted-lfcc 0 34 0.720820 nan 367.343 0.369 124154
handcrafted-lfcc 0 35 0.686692 nan 390.437 0.371 125824
handcrafted-lfcc 0 36 0.718556 nan 384.509 0.377 125876
handcrafted-lfcc 0 37 0.672798 nan 374.385 0.360 121505
handcrafted-lfcc 0 38 0.698319 nan 378.137 0.371 123845
handcrafted-lfcc 0 39 0.643354 nan 357.901 0.361 120407
handcrafted-lfcc 0 40 0.612034 nan 373.983 0.371 124399
handcrafted-lfcc 0 41 0.623922 nan 400.350 0.356 120004
handcrafted-lfcc 0 42 0.579629 nan 379.968 0.363 122817
handcrafted-lfcc 0 43 0.573725 nan 542.748 0.369 121967
handcrafted-lfcc 0 44 0.556164 nan 359.655 0.368 122006
handcrafted-lfcc 0 45 0.517401 nan 357.028 0.374 124201
handcrafted-lfcc 0 46 0.527478 nan 372.643 0.372 122641
handcrafted-lfcc 0 47 0.506262 nan 375.874 0.367 122233
handcrafted-lfcc 0 48 0.505453 nan 371.710 0.375 123939
handcrafted-lfcc 0 49 0.509880 nan 415.013 0.376 124301
handcrafted-lfcc 0 50 0.648098 nan 426.038 0.383 125886
handcrafted-lfcc 1 1 2.192934 nan 162.271 0.307 119591
handcrafted-lfcc 1 2 0.957110 nan 151.537 0.338 122325
handcrafted-lfcc 1 3 0.739593 nan 148.414 0.354 125369
