feature_set fold epoch train_loss val_loss epoch_ms spike_rate sops
handcrafted-lfcc 0 1 2.199156 4.572587 161.021 0.334 123606
handcrafted-lfcc 0 2 1.413194 6.597293 178.795 0.348 125320
handcrafted-lfcc 0 3 1.327078 6.866795 183.906 0.361 127953
handcrafted-lfcc 0 4 1.245589 7.435249 175.832 0.369 129367
handcrafted-lfcc 0 5 1.242606 7.478815 178.228 0.338 121654
handcrafted-lfcc 0 6 1.290322 7.811614 177.313 0.342 120455
handcrafted-lfcc 0 7 1.206165 8.158792 169.617 0.356 127299
handcrafted-lfcc 0 8 1.169993 8.129674 150.837 0.352 126803
handcrafted-lfcc 0 9 1.173503 8.195395 147.746 0.350 122728
handcrafted-lfcc 0 10 1.189383 8.322541 140.466 0.374 129667
handcrafted-lfcc 0 11 1.125957 8.436088 129.378 0.351 122803
handcrafted-lfcc 1 1 2.096407 4.080093 134.450 0.311 121747
handcrafted-lfcc 1 2 0.943862 6.099567 144.014 0.344 125689
handcrafted-lfcc 1 3 0.748429 7.268626 148.697 0.356 124950
handcrafted-lfcc 1 4 0.620119 7.863068 142.411 0.373 128483
handcrafted-lfcc 1 5 0.555527 8.116443 147.451 0.382 130237
handcrafted-lfcc 1 6 0.468586 8.400634 137.822 0.386 129857
handcrafted-lfcc 1 7 0.416241 8.605348 130.919 0.376 125251
handcrafted-lfcc 1 8 0.373479 8.841203 128.521 0.376 124389
handcrafted-lfcc 1 9 0.375615 9.107950 128.383 0.368 121791
handcrafted-lfcc 1 10 0.318791 9.348133 119.641 0.366 121857
handcrafted-lfcc 1 11 0.290932 9.604551 112.396 0.371 120570
handcrafted-lfcc 2 1 2.096407 4.080093 131.095 0.311 121747
handcrafted-lfcc 2 2 0.943862 6.099567 131.861 0.344 125689
handcrafted-lfcc 2 3 0.748429 7.268626 137.235 0.356 124950
handcrafted-lfcc 2 4 0.620119 7.863068 138.452 0.373 128483
handcrafted-lfcc 2 5 0.555527 8.116443 139.282 0.382 130237
handcrafted-lfcc 2 6 0.468586 8.400634 139.301 0.386 129857
handcrafted-lfcc 2 7 0.416241 8.605348 128.338 0.376 125251
handcrafted-lfcc 2 8 0.373479 8.841203 123.480 0.376 124389
handcrafted-lfcc 2 9 0.375615 9.107950 126.314 0.368 121791
handcrafted-lfcc 2 10 0.318791 9.348133 123.049 0.366 121857
handcrafted-lfcc 2 11 0.290932 9.604551 110.199 0.371 120570
handcrafted-lfcc 3 1 2.096407 4.558584 129.720 0.311 121747
handcrafted-lfcc 3 2 0.943862 6.871716 139.102 0.344 125689
handcrafted-lfcc 3 3 0.748429 7.833230 138.438 0.356 124950
handcrafted-lfcc 3 4 0.620119 8.522840 153.269 0.373 128483
handcrafted-lfcc 3 5 0.555527 8.743609 142.476 0.382 130237
handcrafted-lfcc 3 6 0.468586 9.278631 128.429 0.386 129857
handcrafted-lfcc 3 7 0.416241 9.487209 124.300 0.376 125251
handcrafted-lfcc 3 8 0.373479 9.457678 109.606 0.376 124389
handcrafted-lfcc 3 9 0.375615 9.812593 108.529 0.368 121791
handcrafted-lfcc 3 10 0.318791 9.910965 111.257 0.366 121857
handcrafted-lfcc 3 11 0.290932 9.727839 109.782 0.371 120570
handcrafted-lfcc 4 1 2.096407 5.505602 140.914 0.311 121747
handcrafted-lfcc 4 2 0.943862 7.814425 146.809 0.344 125689
handcrafted-lfcc 4 3 0.748429 8.699947 147.051 0.356 124950
handcrafted-lfcc 4 4 0.620119 9.427894 148.425 0.373 128483
handcrafted-lfcc 4 5 0.555527 9.637665 143.341 0.382 130237
handcrafted-lfcc 4 6 0.468586 10.055475 133.578 0.386 129857
handcrafted-lfcc 4 7 0.416241 10.340283 129.612 0.376 125251
handcrafted-lfcc 4 8 0.373479 10.266875 116.958 0.376 124389
handcrafted-lfcc 4 9 0.375615 10.654707 116.977 0.368 121791
handcrafted-lfcc 4 10 0.318791 10.598239 118.174 0.366 121857
handcrafted-lfcc 4 11 0.290932 10.379773 119.174 0.371 120570
