feature_set fold epoch train_loss val_loss epoch_ms spike_rate sops
handcrafted-lfcc-fused-late 0 1 2.328398 4.534754 293.442 0.380 142100
handcrafted-lfcc-fused-late 0 2 1.162847 6.633224 272.707 0.399 143848
handcrafted-lfcc-fused-late 0 3 1.059485 7.737396 363.866 0.421 144585
handcrafted-lfcc-fused-late 0 4 1.066843 8.223629 315.342 0.423 144720
handcrafted-lfcc-fused-late 0 5 1.038107 8.333104 272.894 0.426 145493
handcrafted-lfcc-fused-late 0 6 1.022190 8.480256 296.613 0.424 144152
handcrafted-lfcc-fused-late 0 7 1.005933 8.563997 287.425 0.427 144930
handcrafted-lfcc-fused-late 0 8 1.003989 8.625700 271.896 0.426 144915
handcrafted-lfcc-fused-late 0 9 1.025287 8.816286 244.277 0.427 144945
handcrafted-lfcc-fused-late 0 10 1.005460 8.829355 283.610 0.427 144965
handcrafted-lfcc-fused-late 0 11 1.006419 8.962538 308.324 0.427 144960
handcrafted-lfcc-fused-late 1 1 2.907166 2.252047 123.691 0.355 139370
handcrafted-lfcc-fused-late 1 2 1.440047 2.640223 125.349 0.365 139654
handcrafted-lfcc-fused-late 1 3 0.516698 3.802805 125.437 0.382 140631
handcrafted-lfcc-fused-late 1 4 0.153128 5.306917 130.579 0.397 141434
handcrafted-lfcc-fused-late 1 5 0.047382 6.325037 138.535 0.416 142782
handcrafted-lfcc-fused-late 1 6 0.019345 7.041007 137.051 0.426 143296
handcrafted-lfcc-fused-late 1 7 0.009685 7.630610 166.063 0.436 143646
handcrafted-lfcc-fused-late 1 8 0.005063 8.185115 133.302 0.445 144454
handcrafted-lfcc-fused-late 1 9 0.003153 8.478612 134.085 0.449 144384
handcrafted-lfcc-fused-late 1 10 0.002276 8.776084 124.668 0.452 144542
handcrafted-lfcc-fused-late 1 11 0.001772 8.958478 141.249 0.455 144856
handcrafted-lfcc-fused-late 2 1 2.907166 2.252047 175.022 0.355 139370
handcrafted-lfcc-fused-late 2 2 1.440047 2.640223 161.916 0.365 139654
handcrafted-lfcc-fused-late 2 3 0.516698 3.802805 136.970 0.382 140631
handcrafted-lfcc-fused-late 2 4 0.153128 5.306917 117.673 0.397 141434
handcrafted-lfcc-fused-late 2 5 0.047382 6.325037 126.757 0.416 142782
handcrafted-lfcc-fused-late 2 6 0.019345 7.041007 116.355 0.426 143296
handcrafted-lfcc-fused-late 2 7 0.009685 7.630610 120.608 0.436 143646
handcrafted-lfcc-fused-late 2 8 0.005063 8.185115 123.869 0.445 144454
handcrafted-lfcc-fused-late 2 9 0.003153 8.478612 116.784 0.449 144384
handcrafted-lfcc-fused-late 2 10 0.002276 8.776084 123.694 0.452 144542
handcrafted-lfcc-fused-late 2 11 0.001772 8.958478 120.372 0.455 144856
handcrafted-lfcc-fused-late 3 1 2.907166 2.252047 119.647 0.355 139370
handcrafted-lfcc-fused-late 3 2 1.440047 2.640223 122.239 0.365 139654
handcrafted-lfcc-fused-late 3 3 0.516698 3.802805 117.433 0.382 140631
handcrafted-lfcc-fused-late 3 4 0.153128 5.306917 126.612 0.397 141434
handcrafted-lfcc-fused-late 3 5 0.047382 6.325037 116.041 0.416 142782
handcrafted-lfcc-fused-late 3 6 0.019345 7.041007 117.377 0.426 143296
handcrafted-lfcc-fused-late 3 7 0.009685 7.630610 134.841 0.436 143646
handcrafted-lfcc-fused-late 3 8 0.005063 8.185115 128.950 0.445 144454
handcrafted-lfcc-fused-late 3 9 0.003153 8.478612 139.891 0.449 144384
handcrafted-lfcc-fused-late 3 10 0.002276 8.776084 123.457 0.452 144542
handcrafted-lfcc-fused-late 3 11 0.001772 8.958478 123.695 0.455 144856
handcrafted-lfcc-fused-late 4 1 2.907166 2.252047 133.580 0.355 139370
handcrafted-lfcc-fused-late 4 2 1.440047 2.640223 122.768 0.365 139654
handcrafted-lfcc-fused-late 4 3 0.516698 3.802805 127.126 0.382 140631
handcrafted-lfcc-fused-late 4 4 0.153128 5.306917 120.189 0.397 141434
handcrafted-lfcc-fused-late 4 5 0.047382 6.325037 118.360 0.416 142782
handcrafted-lfcc-fused-late 4 6 0.019345 7.041007 115.976 0.426 143296
handcrafted-lfcc-fused-late 4 7 0.009685 7.630610 118.994 0.436 143646
handcrafted-lfcc-fused-late 4 8 0.005063 8.185115 114.079 0.445 144454
handcrafted-lfcc-fused-late 4 9 0.003153 8.478612 118.374 0.449 144384
handcrafted-lfcc-fused-late 4 10 0.002276 8.776084 122.162 0.452 144542
handcrafted-lfcc-fused-late 4 11 0.001772 8.958478 119.547 0.455 144856
