feature_set fold epoch train_loss val_loss epoch_ms spike_rate sops
handcrafted-lfcc-fused-late 0 1 1.616567 nan 1228.630 0.217 78927
handcrafted-lfcc-fused-late 0 2 0.559166 nan 1014.149 0.267 88174
handcrafted-lfcc-fused-late 0 3 0.304428 nan 1045.526 0.279 89678
handcrafted-lfcc-fused-late 0 4 0.182873 nan 756.032 0.285 89484
handcrafted-lfcc-fused-late 0 5 0.125334 nan 978.718 0.307 95308
handcrafted-lfcc-fused-late 0 6 0.086985 nan 748.577 0.309 94254
handcrafted-lfcc-fused-late 0 7 0.062842 nan 792.189 0.305 91527
handcrafted-lfcc-fused-late 0 8 0.046842 nan 892.637 0.327 98565
handcrafted-lfcc-fused-late 0 9 0.034876 nan 1148.116 0.311 92778
handcrafted-lfcc-fused-late 0 10 0.027662 nan 1094.690 0.318 94641
handcrafted-lfcc-fused-late 0 11 0.022780 nan 918.474 0.334 99539
handcrafted-lfcc-fused-late 0 12 0.018622 nan 621.847 0.331 96999
handcrafted-lfcc-fused-late 0 13 0.015611 nan 759.006 0.326 95683
handcrafted-lfcc-fused-late 0 14 0.013078 nan 1769.120 0.329 96461
handcrafted-lfcc-fused-late 0 15 0.011411 nan 933.517 0.329 95733
handcrafted-lfcc-fused-late 0 16 0.010081 nan 933.564 0.333 96777
handcrafted-lfcc-fused-late 0 17 0.008668 nan 538.838 0.340 98305
handcrafted-lfcc-fused-late 0 18 0.007730 nan 792.902 0.342 99287
handcrafted-lfcc-fused-late 0 19 0.006913 nan 846.625 0.346 100650
handcrafted-lfcc-fused-late 0 20 0.006212 nan 881.780 0.349 102054
handcrafted-lfcc-fused-late 0 21 0.005694 nan 583.750 0.340 98104
handcrafted-lfcc-fused-late 0 22 0.005114 nan 728.803 0.358 102135
handcrafted-lfcc-fused-late 0 23 0.004675 nan 805.498 0.342 97848
handcrafted-lfcc-fused-late 0 24 0.004276 nan 884.746 0.352 101005
handcrafted-lfcc-fused-late 0 25 0.003847 nan 697.734 0.345 99416
handcrafted-lfcc-fused-late 0 26 0.003621 nan 634.908 0.350 101365
handcrafted-lfcc-fused-late 0 27 0.003384 nan 856.442 0.367 105724
handcrafted-lfcc-fused-late 0 28 0.003187 nan 807.547 0.357 101737
handcrafted-lfcc-fused-late 0 29 0.003011 nan 538.758 0.362 103118
handcrafted-lfcc-fused-late 0 30 0.002815 nan 982.896 0.352 100473
handcrafted-lfcc-fused-late 0 31 0.002587 nan 797.987 0.357 101381
handcrafted-lfcc-fused-late 0 32 0.002447 nan 817.047 0.352 99442
handcrafted-lfcc-fused-late 0 33 0.002258 nan 822.069 0.358 102186
handcrafted-lfcc-fused-late 0 34 0.002189 nan 647.416 0.347 97665
handcrafted-lfcc-fused-late 0 35 0.002028 nan 867.552 0.359 101123
handcrafted-lfcc-fused-late 0 36 0.001930 nan 765.107 0.351 98689
handcrafted-lfcc-fused-late 0 37 0.001814 nan 857.182 0.363 102854
handcrafted-lfcc-fused-late 0 38 0.001743 nan 869.455 0.355 99532
handcrafted-lfcc-fused-late 0 39 0.001647 nan 569.019 0.359 100996
handcrafted-lfcc-fused-late 0 40 0.001544 nan 525.921 0.370 105599
handcrafted-lfcc-fused-late 0 41 0.001461 nan 654.307 0.373 106082
handcrafted-lfcc-fused-late 0 42 0.001411 nan 640.277 0.357 100328
handcrafted-lfcc-fused-late 0 43 0.001353 nan 778.424 0.372 105381
handcrafted-lfcc-fused-late 0 44 0.001272 nan 688.971 0.371 106100
handcrafted-lfcc-fused-late 0 45 0.001211 nan 703.520 0.356 100947
handcrafted-lfcc-fused-late 0 46 0.001173 nan 888.343 0.360 101134
handcrafted-lfcc-fused-late 0 47 0.001119 nan 839.236 0.369 105367
handcrafted-lfcc-fused-late 0 48 0.001080 nan 816.065 0.355 99149
handcrafted-lfcc-fused-late 0 49 0.001036 nan 565.096 0.365 103811
handcrafted-lfcc-fused-late 0 50 0.001008 nan 803.996 0.357 102067
handcrafted-lfcc-fused-late 1 1 1.924286 nan 348.402 0.190 72593
