feature_set fold epoch train_loss val_loss epoch_ms spike_rate sops
handcrafted-lfcc 0 1 2.143707 nan 615.215 0.333 129433
handcrafted-lfcc 0 2 1.976044 nan 441.521 0.336 129422
handcrafted-lfcc 0 3 1.979184 nan 422.230 0.336 129516
handcrafted-lfcc 0 4 1.949159 nan 812.899 0.341 129686
handcrafted-lfcc 0 5 1.945541 nan 543.232 0.341 129496
handcrafted-lfcc 0 6 1.956823 nan 453.474 0.343 129939
handcrafted-lfcc 0 7 1.948997 nan 560.013 0.344 129668
handcrafted-lfcc 0 8 1.934753 nan 474.858 0.344 129661
handcrafted-lfcc 0 9 1.932914 nan 451.927 0.345 129811
handcrafted-lfcc 0 10 1.924143 nan 591.545 0.343 129731
handcrafted-lfcc 0 11 1.926108 nan 440.587 0.341 129687
handcrafted-lfcc 0 12 1.925717 nan 462.349 0.343 129653
handcrafted-lfcc 0 13 1.925614 nan 497.251 0.343 129647
handcrafted-lfcc 0 14 1.923275 nan 466.255 0.339 129465
handcrafted-lfcc 0 15 1.921486 nan 487.719 0.340 129458
handcrafted-lfcc 0 16 1.921430 nan 469.530 0.345 129953
handcrafted-lfcc 0 17 1.909365 nan 501.102 0.344 129791
handcrafted-lfcc 0 18 1.906602 nan 469.875 0.340 129427
handcrafted-lfcc 0 19 1.916185 nan 537.612 0.341 129520
handcrafted-lfcc 0 20 1.902457 nan 470.183 0.342 129598
handcrafted-lfcc 0 21 1.906457 nan 601.303 0.343 129850
handcrafted-lfcc 0 22 1.904972 nan 486.108 0.342 129745
handcrafted-lfcc 0 23 1.903762 nan 500.684 0.339 129450
handcrafted-lfcc 0 24 1.901496 nan 669.829 0.343 129869
handcrafted-lfcc 0 25 1.909042 nan 529.882 0.342 129723
handcrafted-lfcc 0 26 1.902648 nan 481.428 0.343 129599
handcrafted-lfcc 0 27 1.926649 nan 468.080 0.348 131820
handcrafted-lfcc 0 28 1.934982 nan 491.394 0.349 131896
handcrafted-lfcc 0 29 1.924439 nan 498.430 0.351 131945
handcrafted-lfcc 0 30 1.937306 nan 507.841 0.350 131914
handcrafted-lfcc 0 31 1.916926 nan 490.680 0.350 131941
handcrafted-lfcc 0 32 1.920313 nan 594.231 0.352 131888
handcrafted-lfcc 0 33 1.940269 nan 447.308 0.352 132039
handcrafted-lfcc 0 34 1.923741 nan 483.404 0.350 131852
handcrafted-lfcc 0 35 1.921696 nan 464.101 0.350 131992
handcrafted-lfcc 0 36 1.927290 nan 574.823 0.350 131794
handcrafted-lfcc 0 37 1.925620 nan 483.818 0.352 132079
handcrafted-lfcc 0 38 1.918103 nan 449.669 0.351 132058
handcrafted-lfcc 0 39 1.916544 nan 482.675 0.351 132005
handcrafted-lfcc 0 40 1.924603 nan 527.680 0.351 132081
handcrafted-lfcc 0 41 1.922241 nan 619.225 0.352 132083
handcrafted-lfcc 0 42 1.921712 nan 1018.215 0.354 132420
handcrafted-lfcc 0 43 1.912767 nan 486.533 0.349 131656
handcrafted-lfcc 0 44 1.923438 nan 506.775 0.349 131870
handcrafted-lfcc 0 45 1.915955 nan 817.464 0.349 131742
handcrafted-lfcc 0 46 1.923218 nan 441.788 0.354 132132
handcrafted-lfcc 0 47 1.920879 nan 601.453 0.350 131957
handcrafted-lfcc 0 48 1.915518 nan 499.104 0.353 132043
handcrafted-lfcc 0 49 1.925391 nan 442.165 0.350 131921
handcrafted-lfcc 0 50 1.927632 nan 514.070 0.352 131972
handcrafted-lfcc 1 1 2.331490 nan 185.463 0.337 130672
handcrafted-lfcc 1 2 1.296040 nan 190.694 0.367 132553
handcrafted-lfcc 1 3 1.143054 nan 198.926 0.380 133353
handcrafted-lfcc 1 4 1.101360 nan 184.429 0.397 134560
handcrafted-lfcc 1 5 1.098803 nan 177.970 0.405 134861
handcrafted-lfcc 1 6 1.094481 nan 182.538 0.407 135098
handcrafted-lfcc 1 7 1.084484 nan 175.846 0.406 134842
handcrafted-lfcc 1 8 1.086305 nan 210.171 0.406 134906
handcrafted-lfcc 1 9 1.094641 nan 241.198 0.408 135163
handcrafted-lfcc 1 10 1.091760 nan 192.261 0.408 135172
handcrafted-lfcc 1 11 1.089800 nan 237.020 0.409 134918
handcrafted-lfcc 1 12 1.079062 nan 216.588 0.408 134723
handcrafted-lfcc 1 13 1.074135 nan 190.167 0.408 134824
handcrafted-lfcc 1 14 1.075761 nan 194.778 0.408 134844
handcrafted-lfcc 1 15 1.071611 nan 215.155 0.405 134557
handcrafted-lfcc 1 16 1.064946 nan 258.034 0.404 134825
handcrafted-lfcc 1 17 1.071912 nan 213.504 0.403 134457
handcrafted-lfcc 1 18 1.069368 nan 196.849 0.404 134577
