feature_set,classifier,text_mode,fold,accuracy,f1,precision,recall,specificity,eer,auc,train_ms,infer_ms,model_path
handcrafted-lfcc,dsnn,dependent,0,nan,nan,nan,nan,nan,0.690476,0.731222,5893.042,5.271,results/thesis/phase01/models/e05_p01_dsnn_voice_dep_flat_std_rep1/handcrafted-lfcc/fold_0.bin
handcrafted-lfcc,dsnn,dependent,1,nan,nan,nan,nan,nan,0.662338,0.725417,4453.440,4.954,results/thesis/phase01/models/e05_p01_dsnn_voice_dep_flat_std_rep1/handcrafted-lfcc/fold_1.bin
handcrafted-lfcc,dsnn,dependent,2,nan,nan,nan,nan,nan,0.549296,0.575679,4844.614,4.693,results/thesis/phase01/models/e05_p01_dsnn_voice_dep_flat_std_rep1/handcrafted-lfcc/fold_2.bin
handcrafted-lfcc,dsnn,dependent,3,nan,nan,nan,nan,nan,0.636364,0.728650,4633.805,4.124,results/thesis/phase01/models/e05_p01_dsnn_voice_dep_flat_std_rep1/handcrafted-lfcc/fold_3.bin
handcrafted-lfcc,dsnn,dependent,4,nan,nan,nan,nan,nan,0.829268,0.911362,4483.123,5.201,results/thesis/phase01/models/e05_p01_dsnn_voice_dep_flat_std_rep1/handcrafted-lfcc/fold_4.bin
