feature_set fold epoch train_loss val_loss epoch_ms spike_rate sops
handcrafted-lfcc 0 1 2.126963 3.793961 142.709 0.395 158047
handcrafted-lfcc 0 2 0.430649 5.248343 110.662 0.411 159027
handcrafted-lfcc 0 3 0.068770 6.958876 98.683 0.433 160831
handcrafted-lfcc 0 4 0.014031 7.965882 99.078 0.449 161958
handcrafted-lfcc 0 5 0.005532 8.736476 111.667 0.458 161354
handcrafted-lfcc 0 6 0.002717 9.321463 109.610 0.470 162948
handcrafted-lfcc 0 7 0.001542 9.643515 98.883 0.475 163273
handcrafted-lfcc 0 8 0.001173 9.837926 107.990 0.474 162309
handcrafted-lfcc 0 9 0.001000 10.015944 106.312 0.476 162453
handcrafted-lfcc 0 10 0.000811 10.185334 98.345 0.478 163177
handcrafted-lfcc 0 11 0.000714 10.268317 108.616 0.479 163056
handcrafted-lfcc 1 1 1.563958 4.380546 136.231 0.401 158254
handcrafted-lfcc 1 2 0.328948 5.948023 145.392 0.414 158614
handcrafted-lfcc 1 3 0.056263 7.253314 138.646 0.432 159945
handcrafted-lfcc 1 4 0.016499 8.411682 140.111 0.447 160815
handcrafted-lfcc 1 5 0.005983 9.120053 142.335 0.458 161517
handcrafted-lfcc 1 6 0.003042 9.688941 139.691 0.463 161807
handcrafted-lfcc 1 7 0.001809 10.058045 144.317 0.472 162531
handcrafted-lfcc 1 8 0.001221 10.283211 142.972 0.473 162250
handcrafted-lfcc 1 9 0.000938 10.533635 139.779 0.476 162738
handcrafted-lfcc 1 10 0.000724 10.835230 148.575 0.479 162884
handcrafted-lfcc 1 11 0.000570 10.973466 138.341 0.480 162643
handcrafted-lfcc 2 1 1.563958 3.131290 114.534 0.401 158254
handcrafted-lfcc 2 2 0.328948 4.425176 111.578 0.414 158614
handcrafted-lfcc 2 3 0.056263 5.822551 106.186 0.432 159945
handcrafted-lfcc 2 4 0.016499 6.625973 99.637 0.447 160815
handcrafted-lfcc 2 5 0.005983 7.499864 105.310 0.458 161517
handcrafted-lfcc 2 6 0.003042 8.079243 101.420 0.463 161807
handcrafted-lfcc 2 7 0.001809 8.551886 111.542 0.472 162531
handcrafted-lfcc 2 8 0.001221 8.866493 99.549 0.473 162250
handcrafted-lfcc 2 9 0.000938 9.175390 111.793 0.476 162738
handcrafted-lfcc 2 10 0.000724 9.436387 101.542 0.479 162884
handcrafted-lfcc 2 11 0.000570 9.593255 103.051 0.480 162643
handcrafted-lfcc 3 1 1.563958 3.131290 105.708 0.401 158254
handcrafted-lfcc 3 2 0.328948 4.425176 127.068 0.414 158614
handcrafted-lfcc 3 3 0.056263 5.822551 108.892 0.432 159945
handcrafted-lfcc 3 4 0.016499 6.625973 99.833 0.447 160815
handcrafted-lfcc 3 5 0.005983 7.499864 109.779 0.458 161517
handcrafted-lfcc 3 6 0.003042 8.079243 105.314 0.463 161807
handcrafted-lfcc 3 7 0.001809 8.551886 103.237 0.472 162531
handcrafted-lfcc 3 8 0.001221 8.866493 100.742 0.473 162250
handcrafted-lfcc 3 9 0.000938 9.175390 104.289 0.476 162738
handcrafted-lfcc 3 10 0.000724 9.436387 110.464 0.479 162884
handcrafted-lfcc 3 11 0.000570 9.593255 101.843 0.480 162643
handcrafted-lfcc 4 1 1.563958 3.131290 134.009 0.401 158254
handcrafted-lfcc 4 2 0.328948 4.425176 108.226 0.414 158614
handcrafted-lfcc 4 3 0.056263 5.822551 107.539 0.432 159945
handcrafted-lfcc 4 4 0.016499 6.625973 104.377 0.447 160815
handcrafted-lfcc 4 5 0.005983 7.499864 106.954 0.458 161517
handcrafted-lfcc 4 6 0.003042 8.079243 107.396 0.463 161807
handcrafted-lfcc 4 7 0.001809 8.551886 103.902 0.472 162531
handcrafted-lfcc 4 8 0.001221 8.866493 104.377 0.473 162250
handcrafted-lfcc 4 9 0.000938 9.175390 101.109 0.476 162738
handcrafted-lfcc 4 10 0.000724 9.436387 107.805 0.479 162884
handcrafted-lfcc 4 11 0.000570 9.593255 102.936 0.480 162643
