feature_set fold epoch train_loss val_loss epoch_ms spike_rate sops
handcrafted-lfcc 0 1 2.487860 nan 138.594 0.197 76537
handcrafted-lfcc 0 2 1.421381 nan 201.302 0.160 57808
handcrafted-lfcc 0 3 0.875391 nan 690.216 0.287 102913
handcrafted-lfcc 0 4 0.615843 nan 650.808 0.100 33835
handcrafted-lfcc 0 5 0.456575 nan 1323.813 0.216 67662
handcrafted-lfcc 0 6 0.332638 nan 510.172 0.267 92007
handcrafted-lfcc 0 7 0.233540 nan 244.974 0.255 83155
handcrafted-lfcc 0 8 0.178822 nan 234.757 0.303 92404
handcrafted-lfcc 0 9 0.134634 nan 136.143 0.263 76391
handcrafted-lfcc 0 10 0.108621 nan 125.308 0.280 82372
handcrafted-lfcc 0 11 0.092344 nan 165.654 0.253 77697
handcrafted-lfcc 0 12 0.074968 nan 140.765 0.261 74068
handcrafted-lfcc 0 13 0.061828 nan 138.558 0.254 65173
handcrafted-lfcc 0 14 0.053040 nan 149.853 0.242 68306
handcrafted-lfcc 0 15 0.045033 nan 174.534 0.283 82431
handcrafted-lfcc 0 16 0.038177 nan 150.214 0.326 93053
handcrafted-lfcc 0 17 0.031504 nan 126.911 0.250 68899
handcrafted-lfcc 0 18 0.028206 nan 193.549 0.311 91464
handcrafted-lfcc 0 19 0.025168 nan 134.987 0.285 83369
handcrafted-lfcc 0 20 0.021644 nan 131.651 0.312 94484
handcrafted-lfcc 0 21 0.019273 nan 151.924 0.275 74414
handcrafted-lfcc 0 22 0.016969 nan 123.862 0.336 101759
handcrafted-lfcc 0 23 0.015750 nan 122.155 0.307 82926
handcrafted-lfcc 0 24 0.014027 nan 130.166 0.293 79777
handcrafted-lfcc 0 25 0.012717 nan 184.735 0.330 95820
handcrafted-lfcc 0 26 0.011369 nan 180.256 0.324 88601
handcrafted-lfcc 0 27 0.010759 nan 138.960 0.346 99982
handcrafted-lfcc 0 28 0.009804 nan 127.845 0.367 104639
handcrafted-lfcc 0 29 0.009143 nan 131.424 0.251 70014
handcrafted-lfcc 0 30 0.008481 nan 126.951 0.351 99280
handcrafted-lfcc 0 31 0.008002 nan 154.239 0.328 87711
