feature_set,classifier,text_mode,fold,accuracy,f1,precision,recall,specificity,eer,auc,train_ms,infer_ms,model_path
handcrafted-lfcc,dsnn,dependent,0,nan,nan,nan,nan,nan,0.742857,0.863163,14587.110,8.073,results/thesis/phase01/models/e05_p01_dsnn_eeg_dep_flat_std_rep2/handcrafted-lfcc/fold_0.bin
handcrafted-lfcc,dsnn,dependent,1,nan,nan,nan,nan,nan,0.700000,0.791172,12603.701,12.296,results/thesis/phase01/models/e05_p01_dsnn_eeg_dep_flat_std_rep2/handcrafted-lfcc/fold_1.bin
handcrafted-lfcc,dsnn,dependent,2,nan,nan,nan,nan,nan,0.611111,0.693191,13204.735,14.967,results/thesis/phase01/models/e05_p01_dsnn_eeg_dep_flat_std_rep2/handcrafted-lfcc/fold_2.bin
handcrafted-lfcc,dsnn,dependent,3,nan,nan,nan,nan,nan,0.404762,0.436083,12254.936,15.518,results/thesis/phase01/models/e05_p01_dsnn_eeg_dep_flat_std_rep2/handcrafted-lfcc/fold_3.bin
handcrafted-lfcc,dsnn,dependent,4,nan,nan,nan,nan,nan,0.675676,0.692476,12379.330,13.521,results/thesis/phase01/models/e05_p01_dsnn_eeg_dep_flat_std_rep2/handcrafted-lfcc/fold_4.bin
