feature_set,classifier,text_mode,fold,accuracy,f1,precision,recall,specificity,eer,auc,train_ms,infer_ms,model_path
handcrafted-lfcc-fused-early,dsnn,dependent,0,nan,nan,nan,nan,nan,0.718254,0.743020,2356.740,10.162,results/thesis/phase01/models/e05_p01_dsnn_fused_early_dep_nested_raw_rep1/handcrafted-lfcc-fused-early/fold_0.bin
handcrafted-lfcc-fused-early,dsnn,dependent,1,nan,nan,nan,nan,nan,0.542399,0.535040,1870.816,5.180,results/thesis/phase01/models/e05_p01_dsnn_fused_early_dep_nested_raw_rep1/handcrafted-lfcc-fused-early/fold_1.bin
handcrafted-lfcc-fused-early,dsnn,dependent,2,nan,nan,nan,nan,nan,0.583930,0.618974,2006.133,8.922,results/thesis/phase01/models/e05_p01_dsnn_fused_early_dep_nested_raw_rep1/handcrafted-lfcc-fused-early/fold_2.bin
handcrafted-lfcc-fused-early,dsnn,dependent,3,nan,nan,nan,nan,nan,0.466276,0.535755,1907.305,4.995,results/thesis/phase01/models/e05_p01_dsnn_fused_early_dep_nested_raw_rep1/handcrafted-lfcc-fused-early/fold_3.bin
handcrafted-lfcc-fused-early,dsnn,dependent,4,nan,nan,nan,nan,nan,0.317073,0.500000,1868.617,5.104,results/thesis/phase01/models/e05_p01_dsnn_fused_early_dep_nested_raw_rep1/handcrafted-lfcc-fused-early/fold_4.bin
