feature_set,classifier,text_mode,fold,accuracy,f1,precision,recall,specificity,eer,auc,train_ms,infer_ms,model_path
handcrafted-lfcc,dsnn,independent,0,nan,nan,nan,nan,nan,0.723301,0.803964,2563.609,53.211,results/thesis/phase01/models/e05_p01_dsnn_voice_indep_nested_std_rep2/handcrafted-lfcc/fold_0.bin
handcrafted-lfcc,dsnn,independent,1,nan,nan,nan,nan,nan,0.743243,0.848947,2529.769,67.481,results/thesis/phase01/models/e05_p01_dsnn_voice_indep_nested_std_rep2/handcrafted-lfcc/fold_1.bin
handcrafted-lfcc,dsnn,independent,2,nan,nan,nan,nan,nan,0.589372,0.613083,3014.761,56.681,results/thesis/phase01/models/e05_p01_dsnn_voice_indep_nested_std_rep2/handcrafted-lfcc/fold_2.bin
handcrafted-lfcc,dsnn,independent,3,nan,nan,nan,nan,nan,0.583333,0.604155,2501.998,29.239,results/thesis/phase01/models/e05_p01_dsnn_voice_indep_nested_std_rep2/handcrafted-lfcc/fold_3.bin
handcrafted-lfcc,dsnn,independent,4,nan,nan,nan,nan,nan,0.593607,0.591074,2750.187,38.743,results/thesis/phase01/models/e05_p01_dsnn_voice_indep_nested_std_rep2/handcrafted-lfcc/fold_4.bin
