feature_set fold epoch train_loss val_loss epoch_ms spike_rate sops
handcrafted-lfcc 0 1 2.199156 4.572587 271.085 0.334 123606
handcrafted-lfcc 0 2 1.413194 6.597293 263.455 0.348 125320
handcrafted-lfcc 0 3 1.327078 6.866795 260.339 0.361 127953
handcrafted-lfcc 0 4 1.245589 7.435249 266.676 0.369 129367
handcrafted-lfcc 0 5 1.242606 7.478815 277.383 0.338 121654
handcrafted-lfcc 0 6 1.290322 7.811614 284.376 0.342 120455
handcrafted-lfcc 0 7 1.206165 8.158792 289.900 0.356 127299
handcrafted-lfcc 0 8 1.169993 8.129674 270.122 0.352 126803
handcrafted-lfcc 0 9 1.173503 8.195395 270.050 0.350 122728
handcrafted-lfcc 0 10 1.189383 8.322541 247.406 0.374 129667
handcrafted-lfcc 0 11 1.125957 8.436088 246.561 0.351 122803
handcrafted-lfcc 1 1 2.096407 4.080093 240.833 0.311 121747
handcrafted-lfcc 1 2 0.943862 6.099567 260.893 0.344 125689
handcrafted-lfcc 1 3 0.748429 7.268626 269.523 0.356 124950
handcrafted-lfcc 1 4 0.620119 7.863068 241.384 0.373 128483
handcrafted-lfcc 1 5 0.555527 8.116443 235.893 0.382 130237
handcrafted-lfcc 1 6 0.468586 8.400634 267.583 0.386 129857
handcrafted-lfcc 1 7 0.416241 8.605348 280.962 0.376 125251
handcrafted-lfcc 1 8 0.373479 8.841203 235.146 0.376 124389
handcrafted-lfcc 1 9 0.375615 9.107950 226.475 0.368 121791
handcrafted-lfcc 1 10 0.318791 9.348133 216.874 0.366 121857
handcrafted-lfcc 1 11 0.290932 9.604551 209.156 0.371 120570
handcrafted-lfcc 2 1 2.096407 4.080093 276.551 0.311 121747
handcrafted-lfcc 2 2 0.943862 6.099567 351.318 0.344 125689
handcrafted-lfcc 2 3 0.748429 7.268626 342.040 0.356 124950
handcrafted-lfcc 2 4 0.620119 7.863068 240.654 0.373 128483
handcrafted-lfcc 2 5 0.555527 8.116443 237.494 0.382 130237
handcrafted-lfcc 2 6 0.468586 8.400634 231.010 0.386 129857
handcrafted-lfcc 2 7 0.416241 8.605348 229.518 0.376 125251
handcrafted-lfcc 2 8 0.373479 8.841203 226.025 0.376 124389
handcrafted-lfcc 2 9 0.375615 9.107950 224.559 0.368 121791
handcrafted-lfcc 2 10 0.318791 9.348133 217.158 0.366 121857
handcrafted-lfcc 2 11 0.290932 9.604551 200.360 0.371 120570
handcrafted-lfcc 3 1 2.096407 4.558584 233.923 0.311 121747
handcrafted-lfcc 3 2 0.943862 6.871716 237.142 0.344 125689
handcrafted-lfcc 3 3 0.748429 7.833230 246.540 0.356 124950
handcrafted-lfcc 3 4 0.620119 8.522840 253.402 0.373 128483
handcrafted-lfcc 3 5 0.555527 8.743609 235.685 0.382 130237
handcrafted-lfcc 3 6 0.468586 9.278631 230.244 0.386 129857
handcrafted-lfcc 3 7 0.416241 9.487209 227.296 0.376 125251
handcrafted-lfcc 3 8 0.373479 9.457678 208.274 0.376 124389
handcrafted-lfcc 3 9 0.375615 9.812593 200.672 0.368 121791
handcrafted-lfcc 3 10 0.318791 9.910965 205.411 0.366 121857
handcrafted-lfcc 3 11 0.290932 9.727839 213.167 0.371 120570
handcrafted-lfcc 4 1 2.096407 5.505602 209.845 0.311 121747
handcrafted-lfcc 4 2 0.943862 7.814425 218.084 0.344 125689
handcrafted-lfcc 4 3 0.748429 8.699947 222.431 0.356 124950
handcrafted-lfcc 4 4 0.620119 9.427894 236.606 0.373 128483
handcrafted-lfcc 4 5 0.555527 9.637665 230.241 0.382 130237
handcrafted-lfcc 4 6 0.468586 10.055475 235.925 0.386 129857
handcrafted-lfcc 4 7 0.416241 10.340283 210.203 0.376 125251
handcrafted-lfcc 4 8 0.373479 10.266875 215.655 0.376 124389
handcrafted-lfcc 4 9 0.375615 10.654707 211.148 0.368 121791
handcrafted-lfcc 4 10 0.318791 10.598239 219.650 0.366 121857
handcrafted-lfcc 4 11 0.290932 10.379773 221.178 0.371 120570
