feature_set fold epoch train_loss val_loss epoch_ms spike_rate sops
handcrafted-lfcc-fused-early 0 1 2.092547 3.785349 314.706 0.211 76573
handcrafted-lfcc-fused-early 0 2 0.719965 5.398562 298.330 0.253 85328
handcrafted-lfcc-fused-early 0 3 0.374903 6.197640 300.509 0.288 92233
handcrafted-lfcc-fused-early 0 4 0.239303 6.573720 301.408 0.267 83327
handcrafted-lfcc-fused-early 0 5 0.163856 6.941931 300.225 0.306 95403
handcrafted-lfcc-fused-early 0 6 0.108487 7.165061 314.943 0.299 88139
handcrafted-lfcc-fused-early 0 7 0.079064 7.486141 309.635 0.305 90458
handcrafted-lfcc-fused-early 0 8 0.057620 7.753332 308.269 0.323 97084
handcrafted-lfcc-fused-early 0 9 0.042321 8.018196 296.455 0.316 91604
handcrafted-lfcc-fused-early 0 10 0.032794 8.213745 277.541 0.330 93551
handcrafted-lfcc-fused-early 0 11 0.025550 8.420840 269.417 0.325 93143
handcrafted-lfcc-fused-early 1 1 1.856529 3.860408 478.340 0.219 77650
handcrafted-lfcc-fused-early 1 2 0.536584 5.493647 470.198 0.276 91001
handcrafted-lfcc-fused-early 1 3 0.231500 6.517967 470.152 0.314 97798
handcrafted-lfcc-fused-early 1 4 0.132684 7.085964 467.915 0.279 83922
handcrafted-lfcc-fused-early 1 5 0.091881 7.468778 437.289 0.322 98566
handcrafted-lfcc-fused-early 1 6 0.065796 7.724048 320.472 0.326 95991
handcrafted-lfcc-fused-early 1 7 0.047519 7.973333 325.213 0.315 91038
handcrafted-lfcc-fused-early 1 8 0.035981 8.168033 293.432 0.331 99587
handcrafted-lfcc-fused-early 1 9 0.028603 8.330859 280.119 0.330 95979
handcrafted-lfcc-fused-early 1 10 0.022555 8.457010 260.842 0.345 99725
handcrafted-lfcc-fused-early 1 11 0.017543 8.601600 262.417 0.315 88514
handcrafted-lfcc-fused-early 2 1 1.878331 3.919011 284.671 0.215 76481
handcrafted-lfcc-fused-early 2 2 0.560798 5.537497 293.434 0.279 91129
handcrafted-lfcc-fused-early 2 3 0.246600 6.491121 305.369 0.305 94994
handcrafted-lfcc-fused-early 2 4 0.141390 7.082029 300.863 0.274 81662
handcrafted-lfcc-fused-early 2 5 0.098897 7.453111 312.552 0.324 98491
handcrafted-lfcc-fused-early 2 6 0.070914 7.651892 331.729 0.322 93739
handcrafted-lfcc-fused-early 2 7 0.052120 7.882205 351.333 0.308 88929
handcrafted-lfcc-fused-early 2 8 0.039606 8.072344 342.474 0.338 101271
handcrafted-lfcc-fused-early 2 9 0.031112 8.249057 300.128 0.332 95908
handcrafted-lfcc-fused-early 2 10 0.025457 8.377522 297.070 0.341 98218
handcrafted-lfcc-fused-early 2 11 0.020027 8.476196 311.481 0.314 87982
handcrafted-lfcc-fused-early 3 1 1.909496 4.012736 368.220 0.203 74268
handcrafted-lfcc-fused-early 3 2 0.650842 5.593168 318.245 0.242 79872
handcrafted-lfcc-fused-early 3 3 0.315849 6.690594 294.701 0.285 88793
handcrafted-lfcc-fused-early 3 4 0.209843 7.333204 320.090 0.277 83440
handcrafted-lfcc-fused-early 3 5 0.153293 7.743645 317.549 0.284 84745
handcrafted-lfcc-fused-early 3 6 0.113540 8.037241 320.035 0.319 95433
handcrafted-lfcc-fused-early 3 7 0.087812 8.216016 303.218 0.307 90866
handcrafted-lfcc-fused-early 3 8 0.066571 8.422424 310.417 0.311 90574
handcrafted-lfcc-fused-early 3 9 0.052995 8.586297 293.676 0.305 87008
handcrafted-lfcc-fused-early 3 10 0.042935 8.730480 291.407 0.313 89334
handcrafted-lfcc-fused-early 3 11 0.033754 8.846028 289.003 0.315 90044
handcrafted-lfcc-fused-early 4 1 1.688774 3.919705 344.743 0.189 67635
handcrafted-lfcc-fused-early 4 2 0.545695 5.191277 306.111 0.237 79758
handcrafted-lfcc-fused-early 4 3 0.283597 5.916810 313.716 0.255 80330
handcrafted-lfcc-fused-early 4 4 0.191237 6.322917 313.095 0.264 82689
handcrafted-lfcc-fused-early 4 5 0.143466 6.647913 320.983 0.294 90221
handcrafted-lfcc-fused-early 4 6 0.110709 6.991223 307.399 0.292 90808
handcrafted-lfcc-fused-early 4 7 0.088455 7.259405 306.301 0.310 95884
handcrafted-lfcc-fused-early 4 8 0.070834 7.547945 291.011 0.278 82279
handcrafted-lfcc-fused-early 4 9 0.056267 7.737665 299.815 0.299 88787
handcrafted-lfcc-fused-early 4 10 0.045791 7.930324 289.781 0.283 83306
handcrafted-lfcc-fused-early 4 11 0.037815 8.121333 271.448 0.301 88537
