feature_set fold epoch train_loss val_loss epoch_ms spike_rate sops
handcrafted-lfcc 0 1 2.491272 4.298365 219.993 0.368 132275
handcrafted-lfcc 0 2 1.206984 6.570179 222.490 0.404 135138
handcrafted-lfcc 0 3 1.101927 7.453307 234.127 0.417 137726
handcrafted-lfcc 0 4 1.082347 7.727519 223.640 0.416 135270
handcrafted-lfcc 0 5 1.068128 8.025660 222.770 0.421 136153
handcrafted-lfcc 0 6 1.056125 8.146156 212.644 0.419 136615
handcrafted-lfcc 0 7 1.032838 8.277040 224.394 0.421 137971
handcrafted-lfcc 0 8 1.024391 8.274671 227.006 0.423 135072
handcrafted-lfcc 0 9 1.026118 8.584639 218.559 0.426 139471
handcrafted-lfcc 0 10 1.009161 8.571580 211.238 0.423 135042
handcrafted-lfcc 0 11 0.994370 8.755928 210.181 0.424 135142
handcrafted-lfcc 1 1 3.884853 1.925369 147.936 0.334 131962
handcrafted-lfcc 1 2 2.410109 2.422539 137.250 0.348 132992
handcrafted-lfcc 1 3 1.311218 2.950611 107.756 0.366 134144
handcrafted-lfcc 1 4 0.515254 3.939194 115.795 0.383 134898
handcrafted-lfcc 1 5 0.167522 4.838410 101.446 0.402 136078
handcrafted-lfcc 1 6 0.058521 5.689820 111.388 0.418 137386
handcrafted-lfcc 1 7 0.023090 6.388903 101.404 0.424 137325
handcrafted-lfcc 1 8 0.011991 6.844809 112.896 0.435 138560
handcrafted-lfcc 1 9 0.007397 7.202321 111.904 0.437 137931
handcrafted-lfcc 1 10 0.005438 7.482924 101.369 0.441 138705
handcrafted-lfcc 1 11 0.004137 7.686264 109.605 0.444 139335
handcrafted-lfcc 2 1 3.884853 1.925369 99.758 0.334 131962
handcrafted-lfcc 2 2 2.410109 2.422539 96.526 0.348 132992
handcrafted-lfcc 2 3 1.311218 2.950611 104.562 0.366 134144
handcrafted-lfcc 2 4 0.515254 3.939194 97.337 0.383 134898
handcrafted-lfcc 2 5 0.167522 4.838410 103.637 0.402 136078
handcrafted-lfcc 2 6 0.058521 5.689820 97.260 0.418 137386
handcrafted-lfcc 2 7 0.023090 6.388903 100.058 0.424 137325
handcrafted-lfcc 2 8 0.011991 6.844809 99.281 0.435 138560
handcrafted-lfcc 2 9 0.007397 7.202321 98.457 0.437 137931
handcrafted-lfcc 2 10 0.005438 7.482924 101.894 0.441 138705
handcrafted-lfcc 2 11 0.004137 7.686264 97.510 0.444 139335
handcrafted-lfcc 3 1 3.884853 1.925369 95.278 0.334 131962
handcrafted-lfcc 3 2 2.410109 2.422539 112.640 0.348 132992
handcrafted-lfcc 3 3 1.311218 2.950611 110.998 0.366 134144
handcrafted-lfcc 3 4 0.515254 3.939194 101.590 0.383 134898
handcrafted-lfcc 3 5 0.167522 4.838410 103.908 0.402 136078
handcrafted-lfcc 3 6 0.058521 5.689820 99.615 0.418 137386
handcrafted-lfcc 3 7 0.023090 6.388903 107.579 0.424 137325
handcrafted-lfcc 3 8 0.011991 6.844809 99.205 0.435 138560
handcrafted-lfcc 3 9 0.007397 7.202321 115.102 0.437 137931
handcrafted-lfcc 3 10 0.005438 7.482924 102.246 0.441 138705
handcrafted-lfcc 3 11 0.004137 7.686264 109.290 0.444 139335
handcrafted-lfcc 4 1 3.884853 1.925369 102.095 0.334 131962
handcrafted-lfcc 4 2 2.410109 2.422539 101.866 0.348 132992
handcrafted-lfcc 4 3 1.311218 2.950611 105.111 0.366 134144
handcrafted-lfcc 4 4 0.515254 3.939194 100.697 0.383 134898
handcrafted-lfcc 4 5 0.167522 4.838410 102.384 0.402 136078
handcrafted-lfcc 4 6 0.058521 5.689820 102.867 0.418 137386
handcrafted-lfcc 4 7 0.023090 6.388903 100.767 0.424 137325
handcrafted-lfcc 4 8 0.011991 6.844809 102.543 0.435 138560
handcrafted-lfcc 4 9 0.007397 7.202321 103.586 0.437 137931
handcrafted-lfcc 4 10 0.005438 7.482924 106.859 0.441 138705
handcrafted-lfcc 4 11 0.004137 7.686264 106.180 0.444 139335
