feature_set,classifier,text_mode,fold,accuracy,f1,precision,recall,specificity,eer,auc,train_ms,infer_ms,model_path
handcrafted-lfcc,dsnn,independent,0,nan,nan,nan,nan,nan,0.641682,0.731649,1729.991,21.504,results/thesis/phase01/models/e05_p01_dsnn_eeg_indep_nested_raw_rep2/handcrafted-lfcc/fold_0.bin
handcrafted-lfcc,dsnn,independent,1,nan,nan,nan,nan,nan,0.658778,0.498955,1592.693,47.697,results/thesis/phase01/models/e05_p01_dsnn_eeg_indep_nested_raw_rep2/handcrafted-lfcc/fold_1.bin
handcrafted-lfcc,dsnn,independent,2,nan,nan,nan,nan,nan,0.610161,0.649519,1617.620,16.061,results/thesis/phase01/models/e05_p01_dsnn_eeg_indep_nested_raw_rep2/handcrafted-lfcc/fold_2.bin
handcrafted-lfcc,dsnn,independent,3,nan,nan,nan,nan,nan,0.253026,0.552185,1701.845,31.202,results/thesis/phase01/models/e05_p01_dsnn_eeg_indep_nested_raw_rep2/handcrafted-lfcc/fold_3.bin
handcrafted-lfcc,dsnn,independent,4,nan,nan,nan,nan,nan,0.863821,0.684113,1588.818,34.671,results/thesis/phase01/models/e05_p01_dsnn_eeg_indep_nested_raw_rep2/handcrafted-lfcc/fold_4.bin
